semantic\powspec,joint\powspec,semantic\powspec_r2,joint\powspec_r2
0.09138929032162009,0.09138929032162009,0.0,0.0
,,0.00053226948,-0.00053226948
0.0913616155011553,0.0913616155011553,0.0,0.0
0.0660055376358641,0.0660055376358641,-0.00016862149999999983,0.0017713307999999998
,,0.0,-0.000207901
,,0.00106650594071,-0.0010666251500000001
,,0.0,0.0
0.05026950046668888,0.05026950046668888,2.2660000000007674e-06,-0.034338236
,,0.00053656099071,-0.0005366802
0.0906641493769744,0.0906641493769744,-0.00100094079607,0.0010011196100000001
0.03364235093120806,0.03364235093120806,-0.0006361007599999999,0.0015708208
,,9.53650000000048e-07,-0.0008409023
,,2.3841858e-07,-1.1920929e-07
,,-0.00020492077,0.00020480156071
0.032655453522285195,0.032655453522285195,-1.1920929e-07,0.0
,,0.0012211798500000003,-0.00335311885
0.057917785086571694,0.057917785086571694,-1.7880929000001558e-07,0.00058048960929
0.06301303606841346,0.06301303606841346,0.0020514726099999997,-0.00252950186
,,-0.00136053569071,0.0013606549
,,-0.00166273123,0.0012491941999999998
0.07479651545765585,0.07479651545765585,0.0013664959399999998,0.00281125306
0.042872669771685495,0.042872669771685495,-0.00556516645,0.00556516645
0.0567314802800269,0.0567314802800269,2.3842000000000915e-07,-0.00013387203
0.08853010166804001,0.08853010166804001,2.384299999999692e-07,0.00066173077
0.03580680221584222,0.03580680221584222,0.0,0.00044739246
0.06983009554618667,0.06983009554618667,-0.00066685680929,-0.00307762619071
0.07741914263584163,0.07741914263584163,0.0,0.0
0.016136589825441295,0.016136589825441295,-2.9801929000002015e-07,0.00040453671929
0.10191558613111995,0.10191558613111995,0.0006535649114199999,0.00027704238858
0.08445873051880981,0.08445873051880981,-0.0006298422000000001,0.002272427
0.018364539838754076,0.018364539838754076,0.0,0.0
0.014324038402586461,0.014324038402586461,0.0,0.0
0.04411799231792695,0.04411799231792695,0.0,0.0
,,1.1920929e-07,0.0
0.036121437740817,0.036121437740817,-2.9683113e-05,2.9683113e-05
,,-0.005487978,-0.003878057
0.0063197962414404335,0.0063197962414404335,-0.0009182693420000006,-0.009492397158
,,1.1920929e-07,0.0
,,-2.384392899999451e-07,-0.00076246259071
0.09837950379675092,0.09837950379675092,-1.1920929000007463e-07,0.00678801520929
,,0.00032782555,-0.00032782555
0.04265242572213843,0.04265242572213843,-0.00283473726929,0.00283461806
,,0.0,0.0
0.06840553021172235,0.06840553021172235,-0.0010346174,0.0010344981907099999
,,0.0014248490092900001,-0.0014248490092900001
,,-1.1920929e-07,0.0
,,-0.0019843578492900003,0.0025099516092900002
0.021847516340949207,0.021847516340949218,-1.1920929e-07,0.0
,,-0.0007821321699999999,0.0007821321699999999
,,-0.0045338869999999995,-0.0018485783999999997
0.06593111321955306,0.06593111321955306,1.7880928999990716e-07,0.00091975929071
0.08231171721912689,0.08231171721912689,0.0,0.0
,,5.960907099999014e-07,-0.00123667719071
0.00454173596655946,0.00454173596655946,0.008769989200000002,-0.0129451752
0.07806510610159433,0.07806510610159433,1.7881392999999999e-07,0.0
0.08982192782310347,0.08982192782310347,9.537092900001494e-07,-0.0018031597092900001
0.11775159062164393,0.11775159062164393,-0.00016838309999999996,0.0009586811
0.13252021638428244,0.13252021638428244,0.0031142830499999996,0.008551835950000001
,,0.0,0.0
,,-0.003668189159999999,-0.005450844840000001
,,-0.010866880209290001,0.010866761
,,-2.3841858e-07,0.0
,,-0.0004932878000000005,-0.0038903951999999997
0.040205286716146114,0.040205286716146114,0.001480638900000001,0.0037274360999999994
0.015894240871669612,0.015894240871669612,-1.1920929e-07,0.0
0.023716530589779048,0.023716530589779048,-8.630753e-05,8.630753e-05
0.059043720797539875,0.059043720797539875,0.0,0.0
,,0.0040944815092900004,-0.00544619560929
,,0.0013799071317999998,-0.0013793706899999998
0.029113778695603883,0.02911377869560388,-1.6570091e-05,1.6570091e-05
0.05784829248591343,0.05784829248591343,-1.1920929e-07,0.0
0.04429434753775953,0.04429434753775953,-0.01088202,-0.005358815000000001
0.058342615015472124,0.058342615015472124,1.1920929e-07,0.0
,,0.0043634177,-0.004380106999999999
,,0.0,-1.1920929e-07
0.04689851673776377,0.04689851673776377,0.0,0.0033067465
,,4.4703479999999995e-05,-4.4703479999999995e-05
,,0.0016518235,-0.0028050541999999996
,,0.0,0.0
0.027482478278425267,0.027482478278425267,0.0,0.0
0.0374935391032622,0.0374935391032622,-0.00018143654,0.00018143654
0.0886298090313039,0.0886298090313039,0.0009610653199999997,0.00425177808
0.1479782032289163,0.1479782032289163,-0.0003772980300000006,0.01398819703
,,0.0,-9.572506e-05
0.06773179605740778,0.06773179605740778,0.0,0.0
,,1.543758700000078e-05,-0.006491959087
,,-4.5061111420000004e-05,4.5299530000000004e-05
,,0.0014391540999999998,-0.0004594921999999999
0.14175231863963816,0.14175231863963816,0.0034050344910000006,0.010634839509
0.06421552358614376,0.06421552358614377,0.0,0.0014836788
,,1.7881393e-07,-1.7881393e-07
0.0945552293710772,0.0945552293710772,0.0,0.0
0.06901094799083919,0.06901094799083919,1.1919999999999032e-07,-0.0008341074
,,0.0,0.0
,,0.0010617971,-0.00106191630929
,,0.0,-2.6345253e-05
,,-0.0029069184,0.0013408659999999996
0.08013244005396658,0.08013244005396658,0.0,0.0
,,0.00025993586,-0.00025993586
0.04680254406645013,0.04680254406645013,1.1919999999999032e-07,0.0005812645
,,0.0,0.0014633536
0.13087616733640814,0.13087616733640814,-0.0021274090000000002,0.0008883476
0.09019688610073794,0.09019688610073794,-0.001174092199999999,-0.0011605025000000005
,,-3.5763000000006793e-07,-0.00095784664
,,0.002156615336,-0.004017949136
,,1.1920929e-07,0.0
0.033930253671499176,0.033930253671499176,0.0,0.0
0.02429168857152059,0.02429168857152059,2.4616718e-05,-2.4616718e-05
0.07625648282432601,0.07625648282432601,0.0014091135199999988,0.003980636480000001
,,-2.3961065000000008e-05,-5.912781000000001e-05
,,-2.9803000000001856e-07,0.00021141768
0.10023837968181823,0.10023837968181823,0.0,0.0011733174
0.04764816190027524,0.04764816190027524,0.0,0.0
,,1.1920929e-07,0.0
,,0.0013662577,-0.0013662577
0.04638943628275679,0.04638943628275679,-0.00434160211,0.00492537001
,,0.00048458576,-0.00048458576
,,-1.1920929e-07,1.1920929e-07
,,0.0,-0.0016992092
,,-1.19299999999916e-07,-0.0011669397
0.031789061569717315,0.03178906156971734,0.0,0.0
0.028378685919501326,0.028378685919501326,0.000498116,-0.00049823520929
,,0.0010487437,-0.0010487437
0.06484826537450995,0.06484826537450995,-1.1920000000031558e-07,0.0026686788
,,0.0,0.0
0.0962290695835292,0.0962290695835292,0.00031638145,-0.00031638145
,,0.0,0.0
0.034929855361465645,0.03492985536146564,-1.1920929e-07,0.0
,,0.0,0.0
,,2.384199999999956e-07,5.77569e-05
0.11874743675991299,0.11874743675991299,1.1924000000004733e-07,0.0007074475
,,0.0027106404,-0.0027106404
0.06367596723714153,0.06367596723714153,0.0,1.1920929e-07
0.06335807757689518,0.06335807757689518,-0.01131534530929,0.0113152261
0.02444163626493473,0.02444163626493473,1.1920929e-07,0.0
,,-1.07300000000074e-06,-0.010135412
,,-9.52999999999718e-07,-0.008022428
0.1134625853436934,0.11346258534369338,0.0,-0.00014030933
0.08834923367905413,0.08834923367905413,-9.536092900001153e-07,0.00382870430929
,,-0.0014673471399999998,-0.00209665296
0.12178541116306736,0.12178541116306736,0.00075560805,-0.00075560805
0.06880320878795507,0.06880320878795507,0.0007361770000000001,0.0002452731
,,0.0008112788699999999,-0.0008112788699999999
,,-0.0001591444,0.00015902519071000001
0.037077211091712636,0.037077211091712636,0.0,0.0
,,-0.0009434819479999999,0.0009557009
,,-1.1920929e-07,1.1920929e-07
,,0.00267779825,-0.0036257505199999997
,,1.1920929e-07,-1.1920929e-07
,,1.1920929e-07,0.0
,,0.00011444092,-0.00011444092
0.08487471396398188,0.0848747139639819,0.0010673999099999995,-0.0009196399999999998
,,-0.013005434800000002,-0.015486181199999999
,,0.0,0.0
,,0.0015462637,-0.00154638290929
0.014291244329402101,0.014291244329402101,-1.788130000000013e-07,4.0590763e-05
,,0.0,-0.0072989464
,,0.00220495466,-0.0034731030599999997
,,-1.1920929e-07,0.0
,,0.0027788876092900002,-0.00516295420929
,,0.0,-0.0009835958
,,1.1920999999995036e-07,-0.00032043457
,,0.0,0.0
0.02678420318082611,0.026784203180826104,-0.0012444257607100002,0.00191986559071
0.05746601228192642,0.05746601228192642,-0.00019425153500000002,0.00029736757
,,1.1920929e-07,-1.1920929e-07
,,0.0006111859999999999,-0.0020273924
0.06513230725242927,0.06513230725242927,-0.0016881227,0.0016881227
,,-9.289999975889418e-12,-0.00178790089071
,,-3.576000000000794e-07,-0.0019940138
,,-0.00026893616,0.00026881695071
0.011278331946139438,0.011278331946139437,0.0,0.0
,,-0.005315005999999997,-0.020102441000000002
0.0820546333131651,0.0820546333131651,1.1920928600000001e-06,-1.07288357e-06
0.06662220065825748,0.06662220065825748,0.0,0.0
,,6.55650949999998e-06,-0.00023531913949999999
,,0.0013397932000000002,-0.0024751425000000002
,,0.0,0.0
,,0.00050103664,-0.00050091743071
,,0.0007520913907099999,-0.00075197218142
0.06323264672905403,0.06323264672905403,0.00062054396,-0.00062054396
,,0.0,0.0
0.06992037162118565,0.06992037162118565,-2.6226043999999678e-06,-0.0006998777356000001
0.043741186018902374,0.043741186018902374,0.0,0.0
0.058693287525131255,0.058693287525131255,0.0,0.0
,,0.00133085250929,-0.00175178050929
,,-1.1920929e-07,0.0
0.05923050068887659,0.05923050068887659,-1.0132907099997049e-06,0.00297725199071
,,0.0,0.0
,,0.0,-0.0001538992
,,6.955861400000004e-05,0.000167489056
0.0368462692160963,0.0368462692160963,-0.00373995285,0.0036122796999999997
0.03958935147138573,0.03958935147138573,-0.0006842017,0.0013552308
0.02645202230738907,0.02645202230738907,-2.38419290000025e-07,0.00044703483929000004
,,-0.0022786857000000006,-0.0053708553
,,-1.5498000000000508e-06,-0.0013285875
,,1.191999999998819e-07,-0.0010449886
0.09430718771966148,0.09430718771966148,1.1920929e-07,0.0
,,1.1920929e-07,0.0
,,0.0,0.0
,,1.1920929e-07,0.0
0.03252957971274155,0.032529579712741556,0.0,0.0
0.03301064652036712,0.03301064652036712,-1.1920929e-07,0.0
,,1.1920929e-07,0.0
,,0.0,0.0
,,1.1920929e-07,-1.1920929e-07
,,-9.289999975889418e-12,-0.00070309639071
,,1.7870929000041516e-07,0.0037862062907099998
0.02573994023747024,0.02573994023747024,-1.9550323e-05,1.966953229e-05
0.03443787091527347,0.034437870915273464,-5.9604645e-08,5.9604645e-08
,,0.0,0.0
,,-1.4309999999996548e-06,-0.027690291
0.018308118469192038,0.018308118469192038,-5.960459999999982e-07,-0.000100016594
0.026940914148117896,0.026940914148117896,-1.1919999999999032e-07,0.0004377365
0.028654416969929097,0.028654416969929097,7.153000000000844e-07,-0.0009082556
,,1.1801718999999977e-05,-0.000451445579
,,-2.384907099991715e-07,-0.0043570995092900005
,,-0.0012702942,0.0012702942
0.10495467226104839,0.10495467226104839,6.19888309e-06,-5.96046451e-06
0.048529617568554964,0.048529617568554964,0.0,0.0
,,0.0,0.0
,,-0.0032240154000000004,0.0020222666
,,0.0,0.0
,,0.00021839142,-0.00021839142
0.06879802643271006,0.06879802643271006,-1.189999999998137e-07,0.003970921
0.014497263413751862,0.014497263413751862,-1.1919999999999032e-07,-0.0003067255
0.01933176161630868,0.01933176161630869,0.0006912946700000002,0.00183111433
0.01466489369660962,0.014664893696609619,-0.00118118523,0.00149887799
,,-2.3841858e-07,0.0
,,0.0,0.0
0.019441009474116897,0.0194410094741169,-0.0008152722999999998,-0.00030756
,,0.0,0.0
,,0.0,0.0
0.08973010889421612,0.0897301088942161,1.1920929e-07,0.0
,,0.0,0.0
,,0.0,0.0
,,-7.152092900003515e-07,-0.00792801379071
,,0.0017707944,-0.0017707944
,,0.00408923628142,-0.0040894747
,,0.0,0.0
,,9.357929071e-05,-9.381770929e-05
0.04898592958277961,0.04898592958277961,1.1920929e-07,0.0
0.043556134424150995,0.04355613442415099,-0.00027251244,0.00027251244
,,4.088878399999995e-05,-0.00011205672999999998
0.1389004516319207,0.1389004516319207,-1.788000000000397e-07,0.0011555552
0.07713696991129593,0.07713696991129593,1.1920929e-07,-1.1920929e-07
,,-2.980242900000002e-07,0.00011003017429
,,0.0005681514000000004,-0.0070347784
0.04526309080953492,0.04526309080953492,-0.0005248786000000001,0.0012887121
0.011909922744009167,0.011909922744009165,9.536907099999808e-07,-0.00041937829071
0.03237505219952207,0.032375052199522074,-5.959999999999516e-08,0.00040119886
0.09414413729060431,0.09414413729060431,0.0,0.0
,,2.9802999999991014e-07,0.0005300641
,,-0.00209987173,0.00209987173
,,2.3839999999998064e-07,-0.0010616779
,,-0.0064681763,0.005091308999999999
0.03396059172212734,0.03396059172212734,0.0,0.0
0.14775542532900576,0.14775542532900576,-1.7885000000005674e-06,0.0126059055
,,0.0,0.0
,,-2.3839071000000475e-07,-0.00155651570929
,,0.0,0.0
,,0.003275156,-0.0046981573
,,0.0,0.0
0.041296812800080906,0.041296812800080906,-9.289999975889418e-12,0.00131046770929
,,-0.0025293231300000003,0.0033758283
0.16779293180163782,0.16779293180163782,-9.542092900011873e-07,0.01099103720929
,,-0.00086832047,0.00086832047
,,0.0027093291000000004,-0.0032667517399999997
,,-2.1696090710000008e-05,2.18153e-05
,,0.0,0.0
,,1.1920929e-07,0.0
0.034333862428411493,0.034333862428411493,1.192092900000001e-07,1.746416071e-05
,,-0.006080865599999999,-0.0122846364
,,0.0,0.0
0.03482282174061365,0.03482282174061365,0.00018727779000000076,-0.01177716279
0.10197384696146203,0.10197384696146203,-0.0032317638,0.0032317638
0.03426022531928629,0.03426022531928629,0.00242662425,-0.0029919147
0.016213656508373562,0.016213656508373562,1.1920971000000627e-07,-6.103515671000001e-05
0.050257528835760915,0.050257528835760915,0.0,0.0
0.044472160513911785,0.044472160513911785,-0.00030374530000000017,0.0033154488
,,0.0008238553000000006,0.0016869306999999995
,,0.00113975999,-0.0017596482899999999
,,0.0,0.0
,,0.00015580654,-0.00055670738
,,-0.00015449524,0.00015461444929
,,0.0,0.0
,,0.0052939651,-0.0072605607
,,1.1920999999995036e-07,0.00056630373
,,0.0014111996,-0.0014111996
,,0.0021019579000000005,-0.0075058342
0.041080255718445834,0.04108025571844581,8.142000008232175e-11,-0.0016483068814200001
,,0.0,0.0
,,0.0013918281012900002,-0.001391708892
0.07425235302261174,0.07425235302261174,-0.0073992014,0.00739908219071
,,0.0,0.0
,,0.0,0.0
0.1324253693912764,0.1324253693912764,2.980199999999501e-07,0.00074487925
,,0.0,0.0
0.0875492651623538,0.0875492651623538,8.941000000000157e-07,0.0073300004
,,0.0010657907199999998,-0.0006227493999999998
0.05171645974753696,0.05171645974753696,-0.0053054691,0.0062885881
0.06721494827232191,0.06721494827232191,0.00013053417,-0.00013053417
,,0.0,0.0
,,-2.384207099999933e-07,-0.00015199183929
,,0.0009597539907100002,-0.0009598732000000003
0.06785539819165856,0.06785539819165856,-5.959999999994095e-08,0.0011050105
0.024383920411024905,0.024383920411024905,-0.0033820866600000003,0.00349515667
0.06342566598440344,0.06342566598440344,-0.006301283980000001,0.00634467616
,,-0.0011003017092900001,0.0011001825
0.0333428969118372,0.0333428969118372,0.0,0.0
,,1.1920929e-07,-1.1920929e-07
,,-1.1920929e-07,0.0
