,$(X_1\cup X_2)\beta \approx Y$,$X_1\beta \approx Y$,$X_2\beta \approx Y$,$R^2(X_1\beta \approx Y)\cap R^2(X_2\beta \approx Y)$,$R^2(X_1\beta \approx Y) \setminus R^2(X_2\beta \approx Y)$,$R^2(X_2\beta \approx Y) \setminus R^2(X_1\beta \approx Y)$
5193,0.88997924,0.5932278,0.52898496,0.23223352,0.36099428,0.29675144
5194,0.89363134,0.592739,0.5742831,0.27339077,0.31934822,0.30089235
5195,0.88551205,0.5734314,0.5365181,0.22443742,0.34899396,0.31208068
5196,0.8880866,0.45785248,0.6415562,0.21132201,0.24653047,0.4302342
5197,0.89409786,0.67156714,0.5164186,0.2938878,0.37767935,0.22253078
5198,0.8814074,0.4191475,0.5745854,0.11232549,0.306822,0.4622599
5199,0.8761458,0.5460282,0.5120993,0.18198174,0.36404645,0.33011758
5200,0.87380844,0.5307522,0.51906514,0.17600888,0.3547433,0.34305626
5201,0.8542283,0.49352968,0.46197414,0.1012755,0.39225417,0.36069864
5202,0.8916177,0.6197008,0.5877788,0.31586188,0.3038389,0.27191693
5203,0.88536096,0.46778965,0.5594704,0.14189911,0.32589054,0.4175713
5204,0.84931374,0.62055695,0.42979622,0.20103943,0.41951752,0.22875679
5205,0.87834454,0.5869893,0.5976542,0.30629897,0.2806903,0.29135525
5206,0.9010106,0.66537774,0.6228881,0.38725525,0.27812248,0.23563284
5207,0.9050663,0.5940021,0.5268805,0.21581632,0.3781858,0.31106418
5208,0.8881926,0.6399751,0.45643902,0.2082215,0.43175358,0.24821752
5209,0.8889785,0.6127935,0.514626,0.23844099,0.3743525,0.27618504
5210,0.9005891,0.69242895,0.56354034,0.35538018,0.33704877,0.20816016
5211,0.88672066,0.48559755,0.49494016,0.093817055,0.3917805,0.4011231
5212,0.89070415,0.59546256,0.5845916,0.28935003,0.30611253,0.2952416
5213,0.8936242,0.55414057,0.62495106,0.2854675,0.26867306,0.33948356
5214,0.909745,0.6555304,0.71057975,0.4563651,0.19916528,0.25421464
5215,0.882113,0.66953945,0.44284785,0.23027432,0.43926513,0.21257353
5216,0.9093368,0.67194736,0.573403,0.33601356,0.3359338,0.23738945
5217,0.9214307,0.6005993,0.6364231,0.3155917,0.2850076,0.32083142
5218,0.84436035,0.44421494,0.48525792,0.08511251,0.35910243,0.4001454
5219,0.86151814,0.6038407,0.544862,0.28718448,0.31665623,0.2576775
5220,0.87571627,0.54060626,0.5250609,0.18995088,0.35065538,0.33511
5221,0.8793616,0.589804,0.5507523,0.2611947,0.3286093,0.28955758
5222,0.91375804,0.5320567,0.6004789,0.21877754,0.31327915,0.38170135
5223,0.8954009,0.5375651,0.5939235,0.23608768,0.30147743,0.35783583
5224,0.8838587,0.55753887,0.5041312,0.17781138,0.37972748,0.3263198
5225,0.9150413,0.68560266,0.7782635,0.5488249,0.13677776,0.2294386
5226,0.8944506,0.46482223,0.68378896,0.25416058,0.21066165,0.42962837
5227,0.8868356,0.55876756,0.5431377,0.21506977,0.3436978,0.32806796
5228,0.9305604,0.6895194,0.5910025,0.34996146,0.33955795,0.24104106
5229,0.8982267,0.5683284,0.59412014,0.26422185,0.30410653,0.3298983
5230,0.8823568,0.5337058,0.49350512,0.14485413,0.38885164,0.348651
5231,0.9224607,0.73122716,0.61153394,0.42030036,0.3109268,0.19123358
5232,0.9124215,0.6070743,0.6366065,0.3312593,0.275815,0.3053472
5233,0.855412,0.46228892,0.46719152,0.07406843,0.3882205,0.3931231
5234,0.89658386,0.6145067,0.623982,0.34190482,0.2726019,0.2820772
5235,0.8853253,0.56918955,0.6280651,0.31192935,0.2572602,0.31613576
5236,0.8781047,0.639864,0.5366025,0.29836178,0.34150225,0.23824072
5237,0.9142372,0.6516462,0.5865363,0.32394534,0.32770085,0.26259094
5238,0.88497233,0.63059574,0.5902647,0.33588815,0.2947076,0.25437653
5239,0.9019274,0.64791894,0.60419154,0.35018307,0.29773587,0.25400847
5240,0.9073301,0.65767187,0.62542075,0.37576252,0.28190935,0.24965823
5241,0.89706963,0.60361135,0.63781,0.3443517,0.25925964,0.29345828
5242,0.8957072,0.534179,0.42621332,0.06468511,0.46949387,0.36152822
5243,0.8964659,0.55449784,0.5010403,0.15907228,0.39542556,0.341968
5244,0.90798074,0.5858151,0.6888891,0.36672348,0.2190916,0.3221656
5245,0.9121084,0.5716878,0.6042765,0.26385593,0.30783188,0.34042054
5246,0.89762115,0.60367835,0.49283612,0.19889331,0.40478504,0.2939428
5247,0.9091073,0.5464751,0.6639996,0.3013674,0.24510771,0.36263222
5248,0.89196485,0.563606,0.47589034,0.14753157,0.41607445,0.32835877
5249,0.8946607,0.66416323,0.67382073,0.44332325,0.22083998,0.23049748
5250,0.8867474,0.515869,0.5552914,0.18441302,0.331456,0.3708784
5251,0.916028,0.6234471,0.5565583,0.2639774,0.3594697,0.2925809
5252,0.8595706,0.54019725,0.48600417,0.16663086,0.3735664,0.3193733
5253,0.86698675,0.4616239,0.48633677,0.08097392,0.38064998,0.40536284
5254,0.87889767,0.5576409,0.539881,0.21862423,0.33901668,0.32125676
5255,0.8408142,0.50946826,0.43964344,0.10829753,0.40117073,0.33134592
5256,0.9040655,0.5636704,0.6227343,0.28233922,0.28133118,0.3403951
5257,0.88219404,0.61470103,0.5656276,0.29813457,0.31656647,0.267493
5258,0.8812106,0.56988853,0.612079,0.30075687,0.26913166,0.31132215
5259,0.8925837,0.5979456,0.5454502,0.25081205,0.34713352,0.29463816
5260,0.8925888,0.7246624,0.4502887,0.28236228,0.44230014,0.16792643
5261,0.9111037,0.61236936,0.6655178,0.36678338,0.24558598,0.29873443
5262,0.88621795,0.4626472,0.4258666,0.0022958517,0.46035135,0.42357075
5263,0.87925416,0.63691854,0.6289188,0.38658327,0.25033528,0.24233556
5264,0.8865521,0.6394932,0.61022246,0.3631636,0.27632964,0.24705887
5265,0.8878026,0.5293628,0.5498657,0.19142592,0.33793688,0.3584398
5266,0.91202366,0.627223,0.61685145,0.3320508,0.2951722,0.28480065
5267,0.90045965,0.53304005,0.6055032,0.2380836,0.29495645,0.3674196
5268,0.91400933,0.51719046,0.6181789,0.22135997,0.2958305,0.39681894
5269,0.9090274,0.59083736,0.53776944,0.2195794,0.37125796,0.31819004
5270,0.8825573,0.4874072,0.4301408,0.034990728,0.45241648,0.39515007
5271,0.9002398,0.6425946,0.5259484,0.26830316,0.37429142,0.25764525
5272,0.90102565,0.54263514,0.60258687,0.2441963,0.29843885,0.35839057
5273,0.9162873,0.6029422,0.6130112,0.29966605,0.30327618,0.31334513
5274,0.9281576,0.7044116,0.6383412,0.4145952,0.28981644,0.223746
5275,0.8539097,0.5366051,0.56821537,0.25091082,0.2856943,0.31730455
5276,0.8820826,0.44897032,0.5872793,0.15416706,0.29480326,0.43311226
5277,0.93161637,0.64648145,0.6355438,0.35040897,0.29607248,0.28513485
5278,0.87692475,0.4978081,0.448094,0.068977356,0.42883074,0.37911665
5279,0.8773187,0.5964724,0.4316014,0.1507551,0.44571728,0.2808463
5280,0.9049084,0.6442077,0.65320146,0.39250076,0.25170696,0.2607007
5281,0.85703516,0.5648671,0.46695852,0.17479038,0.3900767,0.29216814
5282,0.88189125,0.48636436,0.47392994,0.078403056,0.4079613,0.3955269
5283,0.8898741,0.57829803,0.61972463,0.3081485,0.27014953,0.31157613
5284,0.91286874,0.6272632,0.5559804,0.27037477,0.3568884,0.2856056
5285,0.8770182,0.5545457,0.50690675,0.18443418,0.37011153,0.32247257
5286,0.8880461,0.59481215,0.5328195,0.23958558,0.35522658,0.29323393
5287,0.8909434,0.47738612,0.6443013,0.230744,0.24664211,0.4135573
5288,0.8940904,0.53365254,0.55835545,0.19791758,0.33573496,0.36043787
5289,0.9117083,0.63865507,0.6154737,0.3424204,0.29623467,0.2730533
5290,0.8721775,0.45643735,0.5666549,0.15091479,0.30552256,0.41574013
5291,0.89327234,0.58885264,0.53361964,0.22919995,0.3596527,0.3044197
5292,0.8760778,0.53443396,0.55406487,0.21242106,0.3220129,0.3416438
5293,0.884038,0.54894733,0.57223374,0.23714304,0.3118043,0.3350907
5294,0.8932359,0.6222423,0.51715255,0.24615884,0.37608343,0.2709937
5295,0.9130386,0.6069367,0.6398854,0.3337835,0.2731532,0.30610192
5296,0.87780946,0.51746786,0.5078205,0.14747888,0.36998898,0.3603416
5297,0.9127598,0.5208212,0.5702944,0.17835581,0.3424654,0.39193857
5298,0.915968,0.60243976,0.5505195,0.23699135,0.36544842,0.31352818
5299,0.85559267,0.54352885,0.5461426,0.2340787,0.30945015,0.31206387
5300,0.8675211,0.4516245,0.50532854,0.08943194,0.36219257,0.4158966
5301,0.88253987,0.58792615,0.5099027,0.215289,0.37263715,0.29461372
5302,0.87322044,0.5921242,0.4226187,0.14152241,0.45060182,0.28109628
5303,0.9045526,0.62833697,0.45558584,0.17937028,0.44896668,0.27621555
5304,0.87675613,0.55168134,0.61616397,0.29108912,0.26059222,0.32507485
5305,0.89680356,0.6081531,0.5539049,0.26525444,0.34289867,0.28865045
5306,0.87086904,0.628393,0.5209484,0.2784723,0.3499207,0.2424761
5307,0.9046422,0.65100664,0.66074646,0.4071108,0.24389583,0.25363564
5308,0.8851183,0.5375575,0.3954485,0.047887683,0.4896698,0.34756082
5309,0.9076827,0.6380681,0.62118626,0.35157162,0.28649646,0.26961464
5310,0.88713074,0.56403804,0.6228328,0.29974008,0.26429796,0.3230927
5311,0.88729036,0.6004197,0.59664476,0.30977404,0.29064566,0.28687072
5312,0.90180933,0.633106,0.529922,0.26121867,0.37188733,0.26870334
5313,0.86643517,0.3472919,0.5125648,-0.006578505,0.3538704,0.5191433
5314,0.88905054,0.55028224,0.55533576,0.21656746,0.33371478,0.3387683
5315,0.9004618,0.5482137,0.5434098,0.19116175,0.35705197,0.35224807
5316,0.8725811,0.5401498,0.5425302,0.21009886,0.33005095,0.33243132
5317,0.8993874,0.40656263,0.6236424,0.13081759,0.27574503,0.4928248
5318,0.8976986,0.524066,0.5988178,0.22518522,0.29888076,0.3736326
5319,0.9099433,0.62049854,0.615687,0.32624227,0.29425627,0.28944474
5320,0.8821359,0.60403705,0.4930476,0.21494871,0.38908833,0.27809888
5321,0.92029005,0.69621223,0.59116703,0.3670892,0.32912302,0.22407782
5322,0.9009095,0.6417408,0.5839397,0.324771,0.3169698,0.25916868
5323,0.8798046,0.5164944,0.664361,0.30105078,0.21544361,0.36331022
5324,0.8777744,0.6894951,0.52749586,0.33921653,0.35027856,0.18827933
5325,0.899575,0.5831573,0.6362898,0.31987214,0.26328516,0.31641763
5326,0.909013,0.6365919,0.5924232,0.32000214,0.31658977,0.27242106
5327,0.9002152,0.66375065,0.64145535,0.40499085,0.2587598,0.2364645
5328,0.88518775,0.5241494,0.6616779,0.3006395,0.22350991,0.3610384
5329,0.89600307,0.6326089,0.5711285,0.3077343,0.32487458,0.26339418
5330,0.85854626,0.63676506,0.41743243,0.1956513,0.44111377,0.22178113
5331,0.87935555,0.4228933,0.5650712,0.10860896,0.31428432,0.45646226
5332,0.8443151,0.30242568,0.5032636,-0.038625836,0.34105152,0.5418894
5333,0.86882156,0.5142075,0.5981771,0.243563,0.2706445,0.35461408
5334,0.8556093,0.5052666,0.62619853,0.2758559,0.22941071,0.35034263
5335,0.88823706,0.6651112,0.52593625,0.30281037,0.3623008,0.22312587
5336,0.9051292,0.58153915,0.5473592,0.22376919,0.35776997,0.32359004
5337,0.91180766,0.50672674,0.6603402,0.25525928,0.25146747,0.4050809
5338,0.9016164,0.62568104,0.65421927,0.37828392,0.24739712,0.27593535
5339,0.8727094,0.58316445,0.46432173,0.17477679,0.40838766,0.28954494
5340,0.8785846,0.50512326,0.57321227,0.1997509,0.30537236,0.37346137
5341,0.86276484,0.54871744,0.51537776,0.20133042,0.34738702,0.31404734
5342,0.90361583,0.5939114,0.636083,0.32637858,0.26753283,0.30970442
5343,0.90415996,0.6166661,0.6169381,0.32944423,0.28722185,0.28749388
5344,0.867594,0.4695639,0.60257566,0.2045455,0.2650184,0.39803016
5345,0.90034676,0.6630739,0.52850866,0.2912358,0.3718381,0.23727286
5346,0.9030448,0.50248754,0.5588672,0.15830994,0.3441776,0.40055728
5347,0.9064748,0.69111526,0.57646775,0.36110818,0.33000708,0.21535957
5348,0.8654764,0.5950299,0.5595731,0.28912657,0.30590332,0.27044654
5349,0.8778332,0.5489335,0.45880336,0.12990373,0.41902977,0.32889962
5350,0.8836098,0.5309749,0.5656599,0.2130251,0.31794983,0.3526348
5351,0.90924954,0.60733247,0.6744917,0.37257457,0.2347579,0.30191714
5352,0.9042452,0.6402826,0.6540857,0.39012307,0.2501595,0.26396263
5353,0.86004823,0.4532628,0.53707564,0.13029021,0.3229726,0.40678543
5354,0.9013472,0.53696954,0.6122709,0.24789327,0.28907627,0.36437762
5355,0.88511735,0.58109605,0.5659349,0.2619136,0.31918246,0.3040213
5356,0.8923267,0.53521085,0.6377132,0.28059733,0.25461352,0.35711586
5357,0.91807115,0.62064075,0.5821724,0.284742,0.33589876,0.2974304
5358,0.87674576,0.6274978,0.46301866,0.21377069,0.4137271,0.24924797
5359,0.79849213,0.5931188,0.41397613,0.20860273,0.38451606,0.2053734
5360,0.9128658,0.6696379,0.604025,0.3607971,0.3088408,0.2432279
5361,0.8711838,0.5846651,0.5657314,0.27921277,0.30545235,0.28651863
5362,0.8625846,0.6749903,0.53366697,0.34607267,0.32891762,0.1875943
5363,0.8951521,0.58500326,0.5081376,0.19798875,0.3870145,0.31014884
5364,0.8849634,0.51513237,0.5961832,0.2263521,0.28878027,0.3698311
5365,0.9000468,0.6409822,0.57891285,0.3198483,0.3211339,0.25906456
5366,0.88723147,0.6463556,0.48360324,0.2427274,0.40362823,0.24087584
5367,0.88614726,0.6117899,0.6066865,0.33232903,0.27946085,0.27435744
5368,0.9013035,0.59892416,0.6189212,0.3165419,0.28238225,0.3023793
5369,0.87641203,0.65255487,0.47157717,0.24772,0.40483487,0.22385716
5370,0.8739289,0.60836744,0.5193637,0.25380218,0.35456526,0.26556152
5371,0.87826955,0.5725804,0.57443374,0.2687446,0.3038358,0.30568916
5372,0.8700666,0.51714253,0.49337858,0.14045459,0.37668794,0.352924
5373,0.8675705,0.46348834,0.5878786,0.1837964,0.27969193,0.40408218
5374,0.88174635,0.534034,0.6684679,0.32075554,0.21327847,0.34771234
5375,0.9039497,0.53088605,0.6727444,0.29968077,0.23120528,0.37306362
5376,0.89660203,0.5194844,0.67643327,0.29931557,0.22016883,0.3771177
5377,0.86751413,0.48948157,0.52099156,0.142959,0.34652257,0.37803257
5378,0.8893662,0.46968633,0.5435343,0.12385434,0.345832,0.41967994
5379,0.8655591,0.56411326,0.5483539,0.24690807,0.3172052,0.30144584
5380,0.8681615,0.4790712,0.50700307,0.11791277,0.36115843,0.3890903
5381,0.8953696,0.5819949,0.58895963,0.27558488,0.30641,0.31337476
5382,0.9031141,0.5914914,0.64648986,0.33486724,0.25662416,0.31162262
5383,0.8732592,0.51523906,0.48518646,0.12716639,0.38807267,0.35802007
5384,0.9073003,0.6232574,0.57070297,0.28666013,0.33659726,0.28404284
5385,0.8973612,0.5966861,0.7005203,0.39984518,0.19684094,0.3006751
5386,0.9168431,0.7042384,0.64045167,0.42784697,0.27639145,0.2126047
5387,0.90851533,0.64254594,0.54244506,0.27647567,0.36607027,0.2659694
5388,0.90540487,0.52458525,0.6819938,0.3011741,0.22341114,0.38081968
5389,0.92819196,0.5812728,0.65801466,0.31109542,0.27017736,0.34691924
5390,0.9048363,0.6571049,0.66987324,0.4221419,0.234963,0.24773133
5391,0.91048735,0.64883363,0.5721462,0.31049246,0.33834118,0.26165372
5392,0.88122135,0.63861936,0.46396607,0.22136408,0.41725528,0.24260199
5393,0.92331976,0.54632175,0.6148691,0.23787111,0.30845064,0.376998
5394,0.87362856,0.5318888,0.57128644,0.2295466,0.30234218,0.34173983
5395,0.8893603,0.6618912,0.4112674,0.18379831,0.4780929,0.22746909
5396,0.8908021,0.5637003,0.6000228,0.27292103,0.2907793,0.32710177
5397,0.89049757,0.43673378,0.56748,0.113716245,0.32301754,0.45376378
5398,0.8845557,0.47147602,0.6031258,0.19004619,0.28142983,0.41307962
5399,0.89254814,0.59384024,0.5930331,0.29432517,0.29951507,0.2987079
5400,0.8895874,0.659659,0.5364003,0.30647194,0.35318708,0.22992837
5401,0.89609665,0.6173926,0.7032776,0.42457348,0.19281912,0.2787041
5402,0.9020922,0.59660923,0.5025723,0.19708931,0.39951992,0.30548298
5403,0.9080717,0.5389352,0.56887937,0.19974285,0.33919233,0.3691365
5404,0.89706415,0.6491867,0.56569755,0.31782013,0.33136654,0.24787742
5405,0.9089711,0.5116898,0.64422226,0.24694097,0.2647488,0.3972813
5406,0.8422927,0.53252864,0.5588118,0.2490477,0.28348094,0.3097641
5407,0.9124687,0.54049265,0.64201605,0.27004004,0.27045262,0.37197602
5408,0.88697433,0.57761323,0.5786594,0.26929832,0.30831492,0.3093611
5409,0.91620195,0.5709983,0.6240685,0.27886486,0.29213345,0.34520364
5410,0.9103799,0.6291452,0.5884465,0.30721188,0.32193333,0.28123462
5411,0.9110412,0.65805924,0.5738448,0.32086283,0.3371964,0.25298196
5412,0.90641034,0.61637986,0.5602364,0.27020586,0.346174,0.29003054
5413,0.90861076,0.6663659,0.51996994,0.27772504,0.38864088,0.2422449
5414,0.9079971,0.5869205,0.5634675,0.24239093,0.34452957,0.32107657
5415,0.8833984,0.5128559,0.4681099,0.09756738,0.4152885,0.37054253
5416,0.84645516,0.46581453,0.5358957,0.15525502,0.3105595,0.3806407
5417,0.8808474,0.55195177,0.6164094,0.2875138,0.26443797,0.32889563
5418,0.8754768,0.4877295,0.506101,0.118353724,0.36937577,0.3877473
5419,0.9037055,0.5737059,0.62760925,0.2976097,0.27609622,0.32999957
5420,0.90400606,0.6353972,0.63588965,0.36728078,0.2681164,0.26860887
5421,0.8514034,0.48609424,0.5147902,0.149481,0.33661324,0.36530918
5422,0.8863255,0.63739717,0.6383267,0.38939846,0.24799871,0.24892825
5423,0.9048512,0.53383636,0.6720103,0.30099547,0.2328409,0.37101483
5424,0.8927577,0.62088764,0.5869347,0.3150646,0.30582303,0.27187008
5425,0.87324774,0.51824003,0.5688722,0.21386445,0.3043756,0.35500777
5426,0.880513,0.5902988,0.4942528,0.20403856,0.3862602,0.29021424
5427,0.8808471,0.5889461,0.46623176,0.17433083,0.41461527,0.29190093
5428,0.91157484,0.6104846,0.6943121,0.39322186,0.21726274,0.30109024
5429,0.9190942,0.59090376,0.6314939,0.30330348,0.28760028,0.32819045
5430,0.8548361,0.5237214,0.35332865,0.022213936,0.50150746,0.3311147
5431,0.9065782,0.62665,0.6337569,0.35382867,0.2728213,0.2799282
5432,0.9039345,0.6626644,0.6454916,0.40422153,0.25844288,0.24127007
5433,0.85808605,0.57072026,0.54407823,0.2567125,0.31400776,0.28736573
5434,0.9274828,0.62233365,0.652813,0.34766394,0.2746697,0.30514908
5435,0.8905461,0.68961835,0.6409298,0.44000208,0.24961627,0.20092773
5436,0.8652192,0.62325454,0.5151491,0.27318448,0.35007006,0.24196464
5437,0.8759453,0.55695283,0.6670738,0.34808135,0.20887148,0.31899244
5438,0.8871895,0.6242581,0.6102265,0.34729517,0.27696294,0.26293135
5439,0.9165691,0.58974886,0.65680206,0.3299818,0.25976706,0.32682025
5440,0.8937931,0.60392964,0.45209265,0.16222918,0.44170046,0.28986347
5441,0.8934776,0.66928107,0.6401251,0.41592854,0.25335252,0.22419655
5442,0.91252273,0.58997595,0.5919137,0.26936692,0.32060903,0.32254678
5443,0.89408314,0.5895316,0.54796225,0.2434107,0.3461209,0.30455154
5444,0.8520779,0.52634203,0.45705825,0.13132238,0.39501965,0.32573587
5445,0.915166,0.70926154,0.4897951,0.2838906,0.42537093,0.20590448
5446,0.92781866,0.6113533,0.6040877,0.28762233,0.32373095,0.31646538
5447,0.8585296,0.41478294,0.5233996,0.079652905,0.33513004,0.4437467
5448,0.8801577,0.54331416,0.5605271,0.2236836,0.31963056,0.3368435
5449,0.8897021,0.54166275,0.5413649,0.19332552,0.34833723,0.3480394
5450,0.88150495,0.6055112,0.54463065,0.26863688,0.3368743,0.27599376
5451,0.90679324,0.6229867,0.73376125,0.44995463,0.17303205,0.28380662
5452,0.87976116,0.49972773,0.56572276,0.18568927,0.31403846,0.3800335
5453,0.9034439,0.49592447,0.6303859,0.22286648,0.273058,0.4075194
5454,0.8516967,0.49539632,0.5466337,0.19033337,0.30506295,0.35630035
5455,0.84886396,0.5265949,0.5236149,0.2013458,0.32524908,0.32226908
5456,0.9102964,0.6417934,0.6055863,0.33708328,0.3047101,0.268503
5457,0.90221184,0.5323457,0.53044045,0.16057426,0.37177145,0.3698662
5458,0.8431276,0.55942667,0.54581463,0.2621137,0.29731297,0.28370094
5459,0.91394126,0.5651901,0.59137535,0.24262416,0.3225659,0.3487512
5460,0.8986995,0.52657014,0.54428446,0.17215514,0.354415,0.37212932
5461,0.8624633,0.43293297,0.4959023,0.06637198,0.366561,0.42953032
5462,0.8981613,0.63846606,0.4664523,0.20675707,0.431709,0.25969523
5463,0.86754954,0.55249786,0.48108858,0.16603696,0.3864609,0.31505162
5464,0.88545716,0.5095352,0.5178734,0.14195144,0.36758375,0.37592196
5465,0.92135614,0.5837959,0.70504737,0.36748713,0.21630877,0.33756024
5466,0.9311499,0.63354087,0.58712834,0.28951937,0.3440215,0.29760897
5467,0.8948946,0.60850716,0.56727463,0.28088713,0.32762003,0.2863875
5468,0.9080954,0.69887733,0.5742545,0.36503643,0.3338409,0.20921808
5469,0.8789081,0.59228885,0.60591936,0.31930012,0.27298874,0.28661925
5470,0.81148255,0.56603986,0.4531904,0.2077477,0.35829216,0.24544269
5471,0.9058214,0.5449772,0.59572685,0.23488265,0.31009454,0.3608442
5472,0.86604506,0.58732164,0.43597007,0.15724665,0.430075,0.27872342
5473,0.89209116,0.5986198,0.5679542,0.27448285,0.32413697,0.29347134
5474,0.86016226,0.55069834,0.6308211,0.32135725,0.22934109,0.30946386
5475,0.8692893,0.50634843,0.61208296,0.24914205,0.25720638,0.3629409
5476,0.8703253,0.5859041,0.6263708,0.34194958,0.24395454,0.2844212
5477,0.8726601,0.5036031,0.56870174,0.19964474,0.30395836,0.369057
5478,0.89988256,0.49323308,0.67331696,0.2666675,0.2265656,0.40664947
5479,0.8986561,0.5677173,0.6160393,0.28510052,0.2826168,0.33093876
5480,0.90966856,0.65252423,0.57341725,0.31627285,0.33625138,0.2571444
5481,0.897101,0.5201316,0.5922482,0.2152788,0.30485278,0.3769694
5482,0.8492479,0.5599799,0.47938347,0.19011551,0.3698644,0.28926796
5483,0.89882123,0.64907944,0.5375209,0.2877791,0.36130035,0.2497418
5484,0.8735519,0.5635233,0.40796053,0.09793192,0.46559137,0.3100286
5485,0.90373325,0.6249917,0.5558784,0.2771368,0.3478549,0.2787416
5486,0.8987616,0.5230528,0.6158551,0.24014634,0.28290647,0.37570876
5487,0.91089225,0.5295071,0.6085882,0.22720313,0.30230397,0.3813851
5488,0.88634485,0.70656025,0.5463083,0.36652368,0.34003657,0.1797846
5489,0.89472485,0.50607073,0.5914124,0.20275831,0.30331242,0.3886541
5490,0.8524683,0.6283188,0.3861029,0.16195339,0.4663654,0.22414953
5491,0.88761157,0.5918019,0.4636457,0.16783601,0.42396587,0.2958097
5492,0.8756346,0.51410115,0.42040354,0.058870077,0.45523107,0.36153346
5493,0.91043395,0.60751176,0.5946392,0.291717,0.31579477,0.3029222
5494,0.896057,0.65292495,0.57441425,0.33128226,0.3216427,0.243132
5495,0.9122364,0.6502261,0.6005006,0.3384903,0.3117358,0.26201028
5496,0.888005,0.576236,0.536597,0.224828,0.351408,0.311769
5497,0.87649727,0.5235735,0.5787968,0.225873,0.29770052,0.3529238
5498,0.9108311,0.6233741,0.62213826,0.33468127,0.28869283,0.287457
5499,0.90757245,0.629581,0.6037575,0.32576603,0.30381495,0.27799147
5500,0.91760945,0.6108385,0.65676904,0.349998,0.26084048,0.30677104
5501,0.89894116,0.6579131,0.48817873,0.24715066,0.41076243,0.24102807
5502,0.9073008,0.5778122,0.5899712,0.2604826,0.3173296,0.32948858
5503,0.8890386,0.61084414,0.5850496,0.30685514,0.303989,0.2781945
5504,0.8778354,0.5063485,0.57811797,0.20663106,0.29971743,0.3714869
5505,0.9089826,0.5960659,0.54330707,0.23039037,0.3656755,0.3129167
5506,0.9008539,0.6445755,0.5818685,0.32559013,0.31898534,0.2562784
5507,0.89752203,0.5961658,0.5425714,0.24121517,0.3549506,0.30135626
5508,0.8802623,0.60452425,0.5778681,0.30213004,0.3023942,0.27573806
5509,0.881173,0.5198753,0.60831094,0.24701321,0.27286208,0.36129773
5510,0.9129671,0.58760536,0.61926043,0.2938987,0.29370666,0.32536173
5511,0.87481594,0.52751696,0.5751361,0.22783709,0.29967988,0.34729904
5512,0.918576,0.66877073,0.63089705,0.38109183,0.2876789,0.24980521
5513,0.88247794,0.597848,0.60823154,0.32360154,0.27424645,0.28463
5514,0.9228453,0.72604024,0.61399746,0.4171924,0.30884784,0.19680506
5515,0.9095222,0.5951785,0.57460797,0.26026428,0.3349142,0.3143437
5516,0.8755085,0.55446774,0.397772,0.076731265,0.47773647,0.32104075
5517,0.91242075,0.5664494,0.5555904,0.20961905,0.35683036,0.34597135
5518,0.83141893,0.61955196,0.39336962,0.18150264,0.43804932,0.21186697
5519,0.883714,0.56203604,0.5058811,0.18420309,0.37783295,0.32167798
5520,0.9223869,0.64370185,0.5961762,0.31749117,0.32621068,0.27868503
5521,0.90048397,0.603542,0.61501503,0.31807303,0.28546894,0.296942
5522,0.8757715,0.43609834,0.5147091,0.07503593,0.3610624,0.4396732
5523,0.9075258,0.6972684,0.62992877,0.41967142,0.277597,0.21025735
5524,0.8977705,0.5727767,0.66240084,0.337407,0.23536968,0.32499385
5525,0.9058317,0.53125566,0.5613613,0.18678534,0.34447032,0.37457597
5526,0.9086313,0.54012394,0.7210729,0.35256553,0.18755841,0.3685074
5527,0.88177085,0.5887498,0.64568895,0.35266793,0.2360819,0.29302102
5528,0.8773325,0.61284655,0.61661494,0.35212892,0.26071763,0.264486
5529,0.88535476,0.5148858,0.62924653,0.25877762,0.25610816,0.3704689
5530,0.92435354,0.5665263,0.62798405,0.2701568,0.2963695,0.35782725
5531,0.9018908,0.6018715,0.5692204,0.2692011,0.3326704,0.30001932
5532,0.8938677,0.55486673,0.6215551,0.2825542,0.27231252,0.33900088
5533,0.89865285,0.59022045,0.53791726,0.22948486,0.3607356,0.3084324
5534,0.91617656,0.6924745,0.6321271,0.4084251,0.2840494,0.22370201
5535,0.91633713,0.61032236,0.573141,0.2671262,0.34319615,0.30601478
5536,0.8840271,0.5450667,0.56261504,0.22365463,0.3214121,0.3389604
5537,0.89742595,0.50786364,0.60272205,0.21315974,0.2947039,0.3895623
5538,0.8712555,0.5563141,0.5355525,0.2206111,0.33570302,0.3149414
5539,0.89881396,0.6457935,0.6113353,0.35831475,0.28747874,0.25302052
5540,0.9231415,0.6352089,0.61064625,0.3227136,0.3124953,0.28793263
5541,0.909128,0.60218537,0.65957296,0.35263032,0.24955505,0.30694264
5542,0.9199383,0.6760148,0.64500415,0.4010806,0.27493417,0.24392354
5543,0.8673316,0.48227084,0.63450843,0.2494477,0.23282313,0.38506073
5544,0.8926592,0.5533149,0.6277598,0.28841555,0.26489937,0.33934426
5545,0.9074909,0.5613885,0.6360818,0.2899794,0.2714091,0.34610242
5546,0.9257959,0.6287664,0.6336057,0.33657622,0.2921902,0.2970295
5547,0.87726736,0.59629184,0.46692324,0.18594766,0.41034418,0.28097558
5548,0.90813804,0.6972618,0.58520997,0.37433374,0.32292807,0.21087623
5549,0.86641735,0.5118037,0.531111,0.17649728,0.3353064,0.35461372
