,$X_1\beta \approx Y$,$X_2\beta \approx Y$,$X_1\beta \approx X_2$,$X_2\beta \approx X_1$,$X_1'\beta \approx Y$,$X_2'\beta \approx Y$
2347,0.6810453,0.5324206,,,0.22561216,0.16914618
2348,0.72861457,0.56365114,,,0.23849326,0.15084612
2349,0.6955068,0.60747397,,,0.15628147,0.15984309
2350,0.72301674,0.6114479,,,0.22302192,0.19756752
2351,0.77486265,0.65913904,,,0.31063896,0.19879246
2352,0.6728327,0.6793432,,,0.26272112,0.2845003
2353,0.7481085,0.59261787,,,0.24771869,0.15962106
2354,0.7879214,0.5888077,,,0.37221092,0.10166514
2355,0.7202392,0.5414853,,,0.26228195,0.08232421
2356,0.755975,0.63082546,,,0.2416057,0.10535985
2357,0.7856441,0.5718998,,,0.33360815,0.07720488
2358,0.78219676,0.66382086,,,0.24750954,0.15636319
2359,0.7596731,0.5187566,,,0.36021483,0.18190545
2360,0.7525511,0.59244573,,,0.2406252,0.15643746
2361,0.7515794,0.56123835,,,0.35381967,0.16713244
2362,0.7964295,0.61253047,,,0.16647333,0.083791375
2363,0.7580299,0.54643995,,,0.28596187,0.10647237
2364,0.6825583,0.41887492,,,0.41403794,0.14743328
2365,0.5936889,0.46387362,,,0.19584876,0.19971305
2366,0.6789353,0.6017034,,,0.23133743,0.19484746
2367,0.7836143,0.6317233,,,0.3433686,0.1326356
2368,0.64411116,0.5358623,,,0.2738055,0.17733514
2369,0.6932465,0.5256565,,,0.25738645,0.17102492
2370,0.6985226,0.6106816,,,0.23061496,0.25684917
2371,0.7485086,0.612514,,,0.27920568,0.16722053
2372,0.70442617,0.56392395,,,0.24574804,-0.0019311905
2373,0.6226233,0.54746044,,,0.21451783,0.20784765
2374,0.75855726,0.45843685,,,0.30928642,0.17090678
2375,0.7605187,0.614704,,,0.27243674,0.1685698
2376,0.6887157,0.6010756,,,0.24600273,0.15235364
2377,0.7916554,0.60268354,,,0.37074494,0.03660059
2378,0.7337159,0.56428134,,,0.36616385,0.09856236
2379,0.6934359,0.56602764,,,0.22730565,0.16806799
2380,0.69892466,0.55219424,,,0.21818829,0.07301229
2381,0.7743471,0.61130214,,,0.35052383,0.17374152
2382,0.76555943,0.6346941,,,0.30253607,0.22627252
2383,0.69235224,0.52347505,,,0.38871783,0.26518488
2384,0.71898377,0.62850666,,,0.29919815,0.27522868
2385,0.6706172,0.5810571,,,0.36511153,0.19807869
2386,0.7500336,0.55382097,,,0.32233447,0.053254247
2387,0.7004061,0.5903728,,,0.18249804,0.075681806
2388,0.7965458,0.693429,,,0.32422662,0.17563194
2389,0.7700746,0.66772056,,,0.322213,0.2273733
2390,0.67088985,0.6273647,,,0.2758255,0.043312132
2391,0.74026567,0.4926647,,,0.24791533,0.11352712
2392,0.80992794,0.6521015,,,0.26643103,0.121810615
2393,0.8024399,0.6038147,,,0.33422518,0.21144307
2394,0.7672904,0.49200803,,,0.44551092,0.14526302
2395,0.8009623,0.6088134,,,0.4116087,0.12087369
2396,0.7604992,0.6633568,,,0.24094361,0.10446131
2397,0.76308835,0.60598767,,,0.28034812,0.17681503
2398,0.7468578,0.5186789,,,0.27757722,0.057427764
2399,0.73507524,0.5384816,,,0.41898108,0.1487974
2400,0.731977,0.58852386,,,0.3021857,0.19088352
2401,0.7682112,0.52708614,,,0.405883,0.034146726
2402,0.81316495,0.56133723,,,0.42138022,0.031306922
2403,0.8069957,0.5737437,,,0.48331374,0.07367897
2404,0.7674217,0.5938773,,,0.27467674,0.029277444
2405,0.70416796,0.50651217,,,0.28394228,-0.014382362
2406,0.6966915,0.58248216,,,0.23278648,0.17625976
2407,0.82616854,0.58592325,,,0.35893196,0.079154134
2408,0.68393993,0.58724177,,,0.21356511,0.14039445
2409,0.69953716,0.5959569,,,0.28333127,0.17771548
2410,0.7485796,0.61714494,,,0.35542113,0.19312018
2411,0.7570417,0.49832088,,,0.19103086,-0.019934654
2412,0.710521,0.54183877,,,0.274884,0.18445343
2413,0.69889385,0.6387758,,,0.23050112,0.24531037
2414,0.72106576,0.5945193,,,0.26712877,0.16411233
2415,0.73776627,0.60348326,,,0.22318906,0.24055338
2416,0.7290429,0.6301105,,,0.2666989,0.22842431
2417,0.6379735,0.5109555,,,0.14384854,0.2541864
2418,0.76651794,0.5428624,,,0.2577219,0.10327858
2419,0.73366094,0.68901515,,,0.2539106,0.20779115
2420,0.6982569,0.46960127,,,0.37173384,0.14853626
2421,0.5956502,0.50227714,,,0.3065623,0.18510485
2422,0.74921346,0.45520967,,,0.42857993,0.056530714
2423,0.6940303,0.5852414,,,0.3436154,0.1788525
2424,0.6865185,0.45400035,,,0.3839814,0.16699618
2425,0.74508166,0.6362883,,,0.37190223,0.11421484
2426,0.72820103,0.68913305,,,0.181454,0.19358116
2427,0.73872286,0.5712258,,,0.11100215,0.16901344
2428,0.73729485,0.50657964,,,0.3671474,-0.018149734
2429,0.72594887,0.60137546,,,0.33972436,0.11296946
2430,0.74289644,0.6143106,,,0.35810524,0.115496635
2431,0.7160217,0.5885862,,,0.27856725,0.19589931
2432,0.683592,0.51969194,,,0.29547995,0.14064407
2433,0.76258755,0.49083692,,,0.2974881,0.087985694
2434,0.6755416,0.6676563,,,0.13064545,0.2362063
2435,0.6401565,0.6143733,,,0.16808277,0.14822024
2436,0.7171533,0.6040362,,,0.23232973,0.17130756
2437,0.7470296,0.717438,,,0.36401832,0.2724738
2438,0.6920316,0.5840052,,,0.038203776,0.041178763
2439,0.7611819,0.68006873,,,0.22802985,0.1758691
2440,0.7979778,0.4805225,,,0.38347244,0.029363334
2441,0.75970143,0.48341417,,,0.29118645,0.106360555
2442,0.73165023,0.43935978,,,0.24882388,0.18164599
2443,0.7646256,0.6199745,,,0.2819162,0.17749089
2444,0.75548625,0.547194,,,0.31817424,-0.013416529
2445,0.73037624,0.64978397,,,0.18767458,0.30061364
2446,0.7299015,0.46677876,,,0.3856489,0.034835815
2447,0.78731227,0.59217787,,,0.36751586,0.15266079
2448,0.75849223,0.6801872,,,0.34184808,0.2362737
2449,0.70288604,0.5305383,,,0.24386394,0.10685736
2450,0.7635249,0.5343325,,,0.26546466,0.11377573
2451,0.74438655,0.67727745,,,0.24343753,0.26173973
2452,0.7191464,0.5952772,,,0.26053762,0.13360119
2453,0.75439066,0.57680064,,,0.3609025,0.027978837
2454,0.7636555,0.45497388,,,0.29775423,-0.041864872
2455,0.77001774,0.63334817,,,0.28858447,0.017611563
2456,0.6575171,0.49033695,,,0.22765845,0.16542006
2457,0.6906874,0.57414806,,,0.29441297,0.21791297
2458,0.7018603,0.538224,,,0.34188658,0.19510067
2459,0.70876825,0.56126416,,,0.37559974,0.2654966
2460,0.6949656,0.5385204,,,0.28067952,0.11703801
2461,0.75502944,0.55209565,,,0.37604702,0.16431981
2462,0.64913666,0.54394984,,,0.2977571,0.23146284
2463,0.6230237,0.4361359,,,0.17170149,0.13782275
2464,0.7511909,0.6029086,,,0.21497685,0.20738965
2465,0.80177546,0.6215689,,,0.41988766,0.14466518
2466,0.7823965,0.44464934,,,0.31174135,0.045423448
2467,0.74771297,0.4587596,,,0.31960905,0.120334506
2468,0.78947425,0.6146747,,,0.33995253,0.22675282
2469,0.75711167,0.6007529,,,0.29306006,0.20194745
2470,0.78052485,0.55278873,,,0.3639248,0.14912349
2471,0.722877,0.67273635,,,0.090966344,0.2061674
2472,0.6566267,0.5942888,,,0.1920355,0.049451053
2473,0.7472662,0.59981143,,,0.20554554,0.05642724
2474,0.7975738,0.6198969,,,0.3368984,0.16449434
2475,0.74143314,0.53543407,,,0.32502335,0.14781123
2476,0.7792666,0.5634199,,,0.37478513,0.22102612
2477,0.7152689,0.5757098,,,0.29444045,0.03957963
2478,0.7758741,0.6723466,,,0.30792707,0.15549755
2479,0.799574,0.6548748,,,0.32202417,0.17379767
2480,0.78714734,0.6127312,,,0.28127927,0.20030737
2481,0.63283145,0.5429684,,,0.14628494,0.0746119
2482,0.710588,0.6321537,,,0.32059854,0.21562731
2483,0.6953949,0.592979,,,0.24886793,0.15627986
2484,0.67637265,0.5527116,,,0.081143975,0.010795593
2485,0.6400466,0.6031841,,,0.20924526,0.12444192
2486,0.76855564,0.55504715,,,0.40742642,0.10902935
2487,0.6180154,0.43805462,,,0.36959475,0.14865804
2488,0.72665787,0.54128724,,,0.32164317,0.13078415
2489,0.75990474,0.67763066,,,0.29526412,0.19572377
2490,0.7320987,0.5314025,,,0.2511723,0.076104105
2491,0.6912426,0.59094834,,,0.2895801,0.1556251
2492,0.6887363,0.5638367,,,0.31680024,0.16959113
2493,0.7233794,0.46787608,,,0.3536893,0.09578985
2494,0.67406344,0.4988007,,,0.15751296,0.18031424
2495,0.77214897,0.6092709,,,0.32732838,0.1375122
2496,0.69811714,0.49123615,,,0.25853777,0.14728796
2497,0.72284865,0.66328526,,,0.279912,0.13821542
2498,0.7980383,0.606308,,,0.36874843,0.12380153
2499,0.62714124,0.5231693,,,0.2617817,0.12334442
2500,0.7242927,0.5653751,,,0.41918975,0.08932042
2501,0.69316137,0.5455657,,,0.42333233,0.108391166
2502,0.7149271,0.6290169,,,0.27285945,0.23173517
2503,0.7269188,0.5589689,,,0.22874713,-0.014724851
2504,0.7930107,0.52940667,,,0.3603781,0.12223983
2505,0.71508706,0.56034136,,,0.3466276,0.14895469
2506,0.7395383,0.5832399,,,0.3664599,0.21869063
2507,0.6528935,0.5720226,,,0.319389,0.06921488
2508,0.6619005,0.5239527,,,0.12758648,0.02910161
2509,0.62376523,0.35583162,,,0.26651347,0.1275273
2510,0.7707091,0.6315304,,,0.2836911,0.24752158
2511,0.6449992,0.45898628,,,0.28114647,0.05738294
2512,0.712077,0.495583,,,0.32941633,0.23093212
2513,0.69870245,0.5714022,,,0.2790863,0.07467234
2514,0.7818789,0.7181025,,,0.26858443,0.16002059
2515,0.68776405,0.42365247,,,0.32028532,0.07535684
2516,0.79140514,0.67014265,,,0.18590635,0.13725322
2517,0.72671676,0.5575094,,,0.32163912,0.09580898
2518,0.6939689,0.45010746,,,0.26503932,0.087082565
2519,0.7009147,0.5797727,,,0.27586555,0.09280169
2520,0.7278302,0.5907111,,,0.2003513,0.19525367
2521,0.8134043,0.6005689,,,0.3631447,0.072574496
2522,0.7255826,0.5935451,,,0.16238528,0.17106223
2523,0.7697264,0.5600461,,,0.5231732,0.15641665
2524,0.75706184,0.5549137,,,0.26475972,0.13165766
2525,0.7536359,0.6497259,,,0.32054222,0.17513496
2526,0.7894581,0.5322479,,,0.3576839,0.0809018
2527,0.7114376,0.53674436,,,0.3353101,0.27946025
2528,0.7810168,0.66657615,,,0.35110492,0.12276429
2529,0.65994054,0.5939778,,,0.09954387,0.21964395
2530,0.7838429,0.5828206,,,0.36583018,0.026403666
2531,0.81839156,0.541065,,,0.35802442,0.091717005
2532,0.6947743,0.61942333,,,0.16586268,0.17609698
2533,0.75932527,0.70576906,,,0.2531308,0.15060467
2534,0.721212,0.59721446,,,0.1589253,0.13457024
2535,0.83011,0.42189205,,,0.24012971,-0.05013323
2536,0.72323865,0.57511246,,,0.35967076,0.22816557
2537,0.73434025,0.4945367,,,0.39578217,0.12646896
2538,0.66390103,0.47558194,,,0.31929278,0.15851963
2539,0.7445595,0.63629436,,,0.17288214,0.14079267
2540,0.73104835,0.64184576,,,0.31739986,0.11201614
2541,0.7761287,0.6125855,,,0.31331205,0.10141903
2542,0.7821133,0.49561936,,,0.36418885,0.16403663
2543,0.77178067,0.49722677,,,0.39948326,0.021182835
2544,0.76695716,0.526398,,,0.2951942,0.09551972
2545,0.6797153,0.5149598,,,0.22498256,0.12855977
2546,0.7399429,0.5798105,,,0.17934293,0.15593243
2547,0.68068546,0.44881374,,,0.2705233,0.09460318
2548,0.75458896,0.6096315,,,0.29170805,0.22524905
2549,0.7919218,0.5840118,,,0.3708852,0.15676183
2550,0.7919465,0.59447,,,0.354662,0.032118678
2551,0.75968343,0.58672506,,,0.23332846,0.16502672
2552,0.7298999,0.44034344,,,0.4199996,0.036704957
2553,0.70879924,0.5005847,,,0.29963446,0.12785524
2554,0.73801017,0.59485006,,,0.28126067,0.15685701
2555,0.7424425,0.57777673,,,0.2976101,0.1978535
2556,0.77452135,0.64737874,,,0.31262714,0.22566468
2557,0.80103594,0.70933014,,,0.2772742,0.13177693
2558,0.66628,0.52290237,,,0.27737838,0.09107059
2559,0.73766005,0.49567026,,,0.27500945,0.055045247
2560,0.72651327,0.7194433,,,0.26771015,0.27059305
2561,0.7671014,0.56469774,,,0.39585644,0.08308351
2562,0.69983846,0.5854459,,,0.3208632,0.16223192
2563,0.73413855,0.49428952,,,0.28441942,-0.041935205
2564,0.7486831,0.55059254,,,0.39916652,0.1624425
2565,0.7048,0.55867684,,,0.2090661,0.18578076
2566,0.7739053,0.57914805,,,0.2750739,0.0435825
2567,0.7386265,0.5212982,,,0.34326112,0.19420439
2568,0.68757117,0.64280057,,,0.19796646,0.08085841
2569,0.8124019,0.7068151,,,0.26101476,0.17468911
2570,0.72141963,0.5989022,,,0.2997713,0.19753689
2571,0.734429,0.48162478,,,0.2961493,0.13214755
2572,0.76365876,0.5998666,,,0.31152332,0.15706074
2573,0.7587917,0.6852915,,,0.24353695,0.23746485
2574,0.6862978,0.560969,,,0.22098452,0.19892448
2575,0.6662575,0.58581865,,,0.06789619,0.17460096
2576,0.6756182,0.50380737,,,0.25540197,0.08275437
2577,0.7107043,0.61887187,,,0.3384356,0.11038774
2578,0.74285865,0.54823583,,,0.24158072,0.15751237
2579,0.69561577,0.6247122,,,0.21305013,0.23921299
2580,0.75705457,0.5382523,,,0.33581203,0.1763928
2581,0.72597235,0.5020313,,,0.37649298,0.11118537
2582,0.7304491,0.5607176,,,0.28999406,0.17915934
2583,0.72965044,0.44857806,,,0.22367728,0.06288916
2584,0.7193384,0.5845006,,,0.36620462,0.13738775
2585,0.7672761,0.63707674,,,0.37295443,0.15551084
2586,0.7027224,0.6004078,,,0.1998021,0.16415006
2587,0.775989,0.5283872,,,0.3452757,0.0486691
2588,0.7621106,0.51572734,,,0.33840793,0.1757409
2589,0.6696534,0.59917116,,,0.17895585,0.114206135
2590,0.73755455,0.57127166,,,0.3105355,0.23913223
2591,0.70081055,0.47967452,,,0.261105,0.04743582
2592,0.7660009,0.4303804,,,0.32816744,0.029140413
2593,0.834315,0.58965385,,,0.4495545,0.052590907
2594,0.72338414,0.5874888,,,0.19208407,0.17774129
2595,0.72675526,0.58727306,,,0.18758363,0.11058867
2596,0.7756858,0.6859454,,,0.282673,0.20211852
2597,0.67040634,0.59258485,,,0.26645273,0.19045883
2598,0.64826244,0.52667445,,,0.29638237,0.16137004
2599,0.7814952,0.5800071,,,0.31958944,-0.032373905
2600,0.72910386,0.588235,,,0.35003847,0.12999499
2601,0.68441415,0.6686334,,,0.25869012,0.22502917
2602,0.7013923,0.589358,,,0.27350283,0.15409976
2603,0.8227451,0.6099026,,,0.37291318,0.1260972
2604,0.76155037,0.5603773,,,0.24963248,0.11254954
2605,0.76734924,0.55995446,,,0.30910486,0.095510304
2606,0.71962017,0.623911,,,0.32725143,0.16191518
2607,0.71265787,0.54046273,,,0.1737364,0.1249969
2608,0.68264836,0.6093845,,,0.3624413,0.19352508
2609,0.6837535,0.53378475,,,0.312895,0.13916379
2610,0.73681694,0.59013015,,,0.37154722,0.15625006
2611,0.69202363,0.6283068,,,0.28856492,0.21928543
2612,0.7291508,0.5994967,,,0.25975806,-0.016449332
2613,0.65733457,0.5512787,,,0.28793585,0.20514733
2614,0.77046186,0.59604657,,,0.29191232,0.08581066
2615,0.75998193,0.633379,,,0.16938972,0.17383873
2616,0.69275737,0.5051248,,,0.30828613,0.23345959
2617,0.77004766,0.6878722,,,0.17472494,0.007424295
2618,0.70658445,0.6198353,,,0.25743634,0.14122438
2619,0.75123453,0.66711795,,,0.3256802,0.18132949
2620,0.6719707,0.59653854,,,0.15718389,0.027880192
2621,0.742941,0.60505474,,,0.34036368,0.11786038
2622,0.7178867,0.47759324,,,0.41128808,0.14154065
2623,0.65207624,0.43451202,,,0.22875541,0.14080215
2624,0.7751142,0.54683065,,,0.30446833,0.13962853
2625,0.7067606,0.49331343,,,0.28263855,0.13440657
2626,0.77430403,0.5705236,,,0.3024438,0.093836784
2627,0.6679646,0.52004826,,,0.3491202,0.15551937
2628,0.71116173,0.56342554,,,0.31528723,0.15465355
2629,0.7783465,0.60831463,,,0.17215502,0.11510271
2630,0.699821,0.50621444,,,0.3293277,0.00925082
2631,0.69402933,0.5590595,,,0.34702218,0.12287855
2632,0.7502514,0.6699134,,,0.2177574,0.15476811
2633,0.67999005,0.5477932,,,0.34552997,0.088858664
2634,0.7762954,0.66923565,,,0.31579357,0.2220974
2635,0.7182882,0.56327146,,,0.20713955,0.08998716
2636,0.72305477,0.49205083,,,0.19698972,0.21326172
2637,0.75541294,0.4522993,,,0.34109777,0.117868185
2638,0.769844,0.72372234,,,0.22006857,0.27413183
2639,0.7401465,0.5405153,,,0.18301189,0.11065829
2640,0.7710144,0.6244262,,,0.33244783,0.16476685
2641,0.77974975,0.60553133,,,0.27133292,0.10391116
2642,0.8171432,0.6096916,,,0.3575375,0.035516918
2643,0.7635398,0.5281073,,,0.31410068,0.07692999
2644,0.68973255,0.5963931,,,0.12420559,0.22468108
2645,0.7268474,0.5256622,,,0.16935813,0.049874246
2646,0.8030517,0.63215894,,,0.31520295,0.13878757
2647,0.74910307,0.5905709,,,0.2808475,0.16475922
2648,0.7395255,0.52501875,,,0.33781672,0.13347101
2649,0.7793125,0.65273654,,,0.28112102,0.16092348
2650,0.69935775,0.55520165,,,0.13249427,0.17046148
2651,0.76880103,0.609635,,,0.2325018,0.1298486
2652,0.7417344,0.57204384,,,0.20250976,0.12878251
2653,0.6559579,0.51334786,,,0.22965187,0.12616736
2654,0.6580139,0.46800488,,,0.10745126,0.1088081
2655,0.69674957,0.62552565,,,0.19356668,0.14176732
2656,0.70149827,0.36346853,,,0.3262074,0.06501943
2657,0.71592635,0.5987596,,,0.30328596,0.20253015
2658,0.75762707,0.64460087,,,0.3552931,0.2048769
2659,0.74505776,0.60851586,,,0.3005002,0.18955117
2660,0.6328631,0.5382875,,,0.15369749,0.22708148
2661,0.70592386,0.39589745,,,0.31210184,0.05251652
2662,0.77865046,0.4634242,,,0.32793844,0.042861998
2663,0.76646864,0.6121817,,,0.37763107,0.20102108
2664,0.7438648,0.4645267,,,0.4075601,0.07030463
2665,0.7214048,0.6873359,,,0.32910633,0.12052673
2666,0.78552747,0.61848426,,,0.24534017,0.08509719
2667,0.7430004,0.5895392,,,0.31421804,0.10374433
2668,0.7429334,0.5895463,,,0.2085585,0.0764516
2669,0.71540856,0.5521599,,,0.3775763,0.19450516
2670,0.7249472,0.6132668,,,0.260525,0.12802494
2671,0.6549528,0.50302666,,,0.2314592,0.10623962
2672,0.7069342,0.6060285,,,0.1246711,0.15859824
2673,0.7437202,0.5036172,,,0.31768018,0.03903079
2674,0.7300582,0.513092,,,0.21442986,0.12240201
2675,0.73815495,0.59896326,,,0.23704177,0.08245444
2676,0.720571,0.553422,,,0.24646592,0.09503448
2677,0.7202668,0.5521072,,,0.3032874,0.106081784
2678,0.70031774,0.49401152,,,0.4131894,0.036543846
2679,0.7403731,0.6288803,,,0.26948124,0.10813671
2680,0.7534804,0.4677083,,,0.40312737,0.028333664
2681,0.70918214,0.5906735,,,0.10036129,0.15529609
2682,0.69699574,0.55322206,,,0.24023354,0.13271648
2683,0.6711836,0.6163172,,,0.26429743,0.11214602
2684,0.75438523,0.6106226,,,0.3143512,0.13894045
2685,0.7244805,0.57043016,,,0.29957086,0.21958184
2686,0.7107268,0.56883013,,,0.23541617,0.09120178
2687,0.6139419,0.5569426,,,0.20172113,0.09851992
2688,0.5300046,0.4681273,,,0.20225632,0.08393848
2689,0.6762406,0.62741184,,,0.27960432,0.29139084
2690,0.7561414,0.61448777,,,0.21062726,0.10837537
2691,0.79520684,0.60710615,,,0.3122909,0.059267282
2692,0.6977642,0.60456496,,,0.28899896,0.076610446
2693,0.6982233,0.6281966,,,0.12410879,0.07305753
2694,0.7333424,0.5508362,,,0.3180012,0.05056727
2695,0.7848243,0.690264,,,0.30536216,0.22191465
2696,0.7133103,0.5581759,,,0.2824555,0.16108209
2697,0.7176982,0.62956583,,,0.19722754,0.17241633
2698,0.75037014,0.6503364,,,0.29398954,0.18468887
2699,0.7660146,0.5610121,,,0.3059594,0.10754007
2700,0.73249364,0.499844,,,0.27178538,0.07519269
2701,0.82851547,0.55727196,,,0.39954132,0.16290599
2702,0.7905839,0.63792175,,,0.34049338,0.05265963
2703,0.71962595,0.5556397,,,0.22393465,0.11494744
2704,0.7539296,0.50976,,,0.4232974,0.14017552
2705,0.6421478,0.6004076,,,0.2088682,0.25275123
2706,0.6740302,0.51867294,,,0.24977565,0.057718694
2707,0.76465106,0.5997889,,,0.27420115,0.2621892
2708,0.7958185,0.624983,,,0.32981998,0.10509986
2709,0.7381065,0.5088732,,,0.34372252,0.028269708
2710,0.71352684,0.54598904,,,0.29623705,0.18620193
2711,0.711882,0.5197616,,,0.22424662,0.14903736
2712,0.7291198,0.59280664,,,0.31419957,0.21007603
2713,0.6988069,0.64693654,,,0.23458046,0.2303024
2714,0.6806767,0.5034456,,,0.3286324,0.16364592
2715,0.7084692,0.65488076,,,0.26020992,0.1675018
2716,0.65906554,0.59827805,,,0.21429664,0.14214724
2717,0.7239007,0.65595603,,,0.18291086,0.111686885
2718,0.67201054,0.47111708,,,0.35887706,0.029771984
2719,0.78940964,0.60002327,,,0.2669403,0.024321318
2720,0.7710596,0.56129146,,,0.2199369,0.08092958
2721,0.7121124,0.60195434,,,0.21573108,0.045820594
2722,0.7842374,0.58695626,,,0.37848485,0.13306516
2723,0.75016904,0.6206393,,,0.39180112,0.06148112
2724,0.77756786,0.5917113,,,0.31085175,0.029013693
2725,0.7529198,0.53819,,,0.25325316,0.20375049
2726,0.71589494,0.54963374,,,0.07292813,0.08253306
2727,0.7072723,0.46486944,,,0.32848638,0.02572757
2728,0.6930895,0.51599824,,,0.21332985,0.13372606
2729,0.7489948,0.6361643,,,0.31059813,0.061408877
2730,0.763196,0.64855385,,,0.32892954,0.24705297
2731,0.6738261,0.60898477,,,0.35780287,0.12937874
2732,0.7445128,0.59553015,,,0.33955944,0.18915683
2733,0.63748884,0.5848801,,,0.31260073,0.18599898
2734,0.7763705,0.62749344,,,0.30598122,0.17058963
2735,0.7456466,0.5076332,,,0.30930072,-0.07353258
2736,0.7819516,0.6765116,,,0.2919553,0.18957782
2737,0.76149446,0.6331131,,,0.23290664,0.11683029
2738,0.6682285,0.48024374,,,0.22526664,0.18816674
2739,0.7487243,0.541477,,,0.27210432,0.0746966
2740,0.70497894,0.5968102,,,0.3220098,0.22157305
2741,0.74997866,0.6105907,,,0.3633631,0.27998984
2742,0.7147176,0.58998364,,,0.31332707,0.17140168
2743,0.7508664,0.6097654,,,0.3627733,0.19810897
2744,0.7402181,0.6205964,,,0.33514857,0.2033785
2745,0.7042227,0.41236717,,,0.255355,0.15080392
2746,0.8237002,0.68185675,,,0.41611576,0.191459
2747,0.75287133,0.51195633,,,0.25210607,0.17059213
2748,0.7933072,0.6078753,,,0.31569666,0.12239051
2749,0.7226889,0.5909828,,,0.29025692,0.16181755
2750,0.6703087,0.5410063,,,0.30394113,0.10189217
2751,0.82204247,0.5676361,,,0.32745755,0.16685742
2752,0.78853744,0.5663072,,,0.25069797,0.092117965
2753,0.6156759,0.5846108,,,0.15058756,0.16695231
2754,0.73128426,0.4974839,,,0.33988303,0.13083208
2755,0.7231996,0.5718211,,,0.31832153,0.11713606
2756,0.72786355,0.61682105,,,0.24736333,0.12992543
2757,0.70860296,0.64680487,,,0.27762198,0.16059417
2758,0.73867166,0.5603893,,,0.26857668,0.07070404
2759,0.7553319,0.58387816,,,0.2988317,0.19103378
2760,0.7745496,0.62806916,,,0.22673315,0.096313775
2761,0.737334,0.4226293,,,0.36965293,0.13176268
2762,0.7660608,0.6051165,,,0.25991058,0.2039848
2763,0.7016697,0.50974965,,,0.3110546,0.180736
2764,0.7868433,0.5586311,,,0.23046464,0.11482507
2765,0.82230705,0.52937585,,,0.3491112,0.06347209
2766,0.7558639,0.6136398,,,0.28054357,0.18030661
2767,0.7551669,0.5993937,,,0.4015032,0.06879568
2768,0.7436279,0.56766397,,,0.3095581,0.15029925
2769,0.7201781,0.55906475,,,0.2522683,0.1771068
2770,0.761034,0.59594965,,,0.38975084,0.15495676
2771,0.78326076,0.6504922,,,0.31274712,0.17492014
2772,0.71195376,0.5532846,,,0.33773118,0.025267959
2773,0.8090892,0.5626646,,,0.380001,0.144867
2774,0.74487984,0.65200186,,,0.29056376,0.24080306
2775,0.7366964,0.57467926,,,0.23101515,0.15833092
2776,0.670083,0.5183884,,,0.28196526,0.20844895
2777,0.6883477,0.4664815,,,0.258049,0.08247429
2778,0.8003483,0.6031213,,,0.39860338,0.11091155
2779,0.7298819,0.60783327,,,0.34527194,0.1569252
2780,0.68062735,0.5571851,,,0.23967278,0.18450356
2781,0.74199903,0.54182756,,,0.37827384,0.23136532
2782,0.78953576,0.60566056,,,0.29966348,0.15646362
2783,0.72791183,0.5856881,,,0.29671174,0.18681991
2784,0.7630311,0.6455532,,,0.19378328,-0.0031280518
2785,0.7662849,0.50445104,,,0.24306297,0.20565027
2786,0.7444181,0.5234912,,,0.27500105,0.09102887
2787,0.7764117,0.557509,,,0.38217688,0.030616999
2788,0.73068315,0.5873506,,,0.24808246,0.21639788
2789,0.7042017,0.51301396,,,0.1532579,0.19143128
2790,0.7366287,0.535677,,,0.29150885,0.06703031
2791,0.7058823,0.54273295,,,0.3881762,0.07703972
2792,0.7022289,0.5892998,,,0.31740528,0.16842794
2793,0.81931216,0.62559724,,,0.3221218,0.12096208
2794,0.7393447,0.6675248,,,0.19968486,0.15701503
2795,0.72993916,0.5859784,,,0.20595556,0.02119267
2796,0.7802392,0.6887633,,,0.4014781,0.1577642
2797,0.73966914,0.6217553,,,0.19080192,0.19667387
2798,0.6174979,0.5671797,,,0.19259709,0.091810346
2799,0.62140876,0.25164002,,,0.19596952,0.009323776
2800,0.7263414,0.5862552,,,0.17034769,0.003966689
2801,0.7462335,0.532675,,,0.37681085,0.17074198
2802,0.7036545,0.6031494,,,0.2648884,0.19619673
2803,0.7147635,0.575856,,,0.2429257,0.035253525
2804,0.67537695,0.5394784,,,0.19367176,0.09648007
2805,0.72154325,0.67069364,,,0.12608284,0.1558165
2806,0.66737604,0.59698355,,,0.28496712,0.24071294
2807,0.71508896,0.6097522,,,0.33893335,0.2529106
2808,0.75986314,0.6112959,,,0.3146655,0.09240115
2809,0.6839317,0.517672,,,0.2503435,0.14999896
2810,0.7199698,0.63749665,,,0.32965994,0.2368272
2811,0.5497076,0.48548353,,,0.11888176,0.15264118
2812,0.67130685,0.5173435,,,0.22624528,0.10846913
2813,0.7824412,0.5078399,,,0.41346276,0.10109806
2814,0.81602424,0.606764,,,0.39525098,0.050209105
2815,0.7628166,0.5450878,,,0.3946095,0.20742494
2816,0.7716433,0.5539503,,,0.30841053,0.0981006
2817,0.71407664,0.6884598,,,0.26234728,0.23595244
2818,0.75587684,0.47744304,,,0.36229032,0.12904775
2819,0.7688781,0.586002,,,0.29453194,0.089419305
2820,0.6420685,0.47038233,,,0.01704228,0.036658883
2821,0.7673737,0.51768565,,,0.33324867,0.10265893
2822,0.72129977,0.5280185,,,0.32289755,0.09372985
2823,0.6789465,0.6280657,,,0.19272,0.18106407
2824,0.7612603,0.5647565,,,0.37491423,0.14904374
2825,0.6754135,0.47453153,,,0.20009452,0.012812674
2826,0.7706182,0.5040475,,,0.36008883,0.12549621
2827,0.7586899,0.5775522,,,0.29477173,0.044747114
