,$X_1$,$X_2$,$X_1'_{ridge}$,$X_2'_{ridge}$,$X_1'_{OLS}$,$X_2'_{OLS}$
5468,0.8358822,0.45087177,0.532205,0.03454274,0.5212546,0.009209931
5469,0.7201867,0.4544146,0.3669322,0.20575249,0.35139757,0.2226119
5470,0.7167134,0.32903028,0.4898991,0.028211594,0.45568478,0.031112432
5471,0.70634365,0.42179072,0.42679995,0.22666746,0.4317729,0.24330038
5472,0.7321844,0.2717498,0.45310217,0.08935118,0.4853419,0.08997697
5473,0.74791074,0.4272043,0.4799099,0.14035618,0.4431815,0.15983522
5474,0.68695486,0.47126645,0.32333452,0.2421171,0.30292684,0.2151295
5475,0.66652215,0.44044262,0.22965091,0.11428481,0.15465134,0.08313811
5476,0.7168765,0.47580743,0.346664,0.19363087,0.3417791,0.2426917
5477,0.6721825,0.39684898,0.3891933,0.16254514,0.33258826,0.17963785
5478,0.64662886,0.5082158,0.33891279,0.29514486,0.32531387,0.29008526
5479,0.7271687,0.47397763,0.481134,0.15867078,0.45928895,0.15147477
5480,0.7913591,0.43316025,0.48891658,0.106250525,0.44319874,0.11271167
5481,0.6905031,0.42884725,0.41822195,0.14494812,0.40951943,0.16897315
5482,0.7191598,0.32088602,0.44593412,0.074896276,0.42793113,0.08538449
5483,0.792391,0.3878901,0.5106217,0.10930979,0.45313406,0.09051657
5484,0.74387914,0.25613135,0.46099484,-0.0051039457,0.4490947,-0.008316994
5485,0.777254,0.40568793,0.5219369,0.09295815,0.48221093,0.07692307
5486,0.68797016,0.4543116,0.42216688,0.19003952,0.39196783,0.2148233
5487,0.7078457,0.43422753,0.42861938,0.20028615,0.39530033,0.19945717
5488,0.8127965,0.40826797,0.4854545,0.11794573,0.4708184,0.10624975
5489,0.6770791,0.4101321,0.4591874,0.26521403,0.4273963,0.27108514
5490,0.7592285,0.2116701,0.39279228,0.09152311,0.36333352,0.083877265
5491,0.7519473,0.3035664,0.50348675,0.07924777,0.4869445,0.074882984
5492,0.70380175,0.25624418,0.5173211,0.06980395,0.49616086,0.075019
5493,0.76927346,0.4349594,0.5086303,0.14710253,0.47145033,0.13931143
5494,0.7863605,0.43760383,0.44318026,0.08595371,0.45297277,0.10248208
5495,0.7956942,0.4750142,0.49813098,0.076398015,0.4632125,0.056428492
5496,0.7441266,0.36937284,0.4134236,0.051312625,0.41236383,0.04749441
5497,0.67877686,0.41211605,0.3569104,0.17138195,0.32285815,0.16877383
5498,0.761788,0.46932983,0.49499136,0.22707027,0.4974776,0.22717863
5499,0.7780496,0.46658802,0.41734648,0.035694003,0.37055373,0.0048688054
5500,0.74855673,0.5119188,0.51835084,0.27078098,0.53242004,0.25655615
5501,0.80472314,0.34139347,0.5156902,0.05945927,0.47958207,0.068707585
5502,0.7365519,0.42963505,0.4808123,0.18430012,0.46449012,0.17381841
5503,0.75841737,0.44619375,0.3941428,0.0460698,0.38170934,0.05029428
5504,0.68720555,0.4164372,0.4593928,0.12307197,0.41486853,0.111261904
5505,0.76264966,0.3833866,0.40623128,0.08330041,0.38095695,0.08723134
5506,0.77946734,0.40061873,0.38627076,0.18446219,0.425228,0.17963678
5507,0.74507964,0.3965866,0.48632562,0.08670157,0.44791454,0.10040027
5508,0.7406497,0.4408096,0.44951212,0.13824362,0.4257365,0.13669997
5509,0.71002364,0.46772873,0.5024162,0.104068816,0.4594003,0.116015136
5510,0.74753356,0.46030575,0.36621982,0.115280986,0.35424453,0.10933155
5511,0.6758981,0.4193877,0.4330809,0.20507145,0.4097268,0.2109065
5512,0.7961491,0.4923461,0.37674403,0.13001776,0.37646157,0.13442242
5513,0.734571,0.42811048,0.30157757,0.19323224,0.28676647,0.21140224
5514,0.8353618,0.46933144,0.45246863,0.18845296,0.45310843,0.17846262
5515,0.75837356,0.4148057,0.4868875,0.12913954,0.49107933,0.11278784
5516,0.73472846,0.22387314,0.4946404,0.09028405,0.48101026,0.10219127
5517,0.74464715,0.40258527,0.43463385,0.054458857,0.40067565,0.05293244
5518,0.760952,0.25004184,0.48744577,-0.00033473969,0.47205687,0.02530253
5519,0.72601,0.3440869,0.4547335,0.12863821,0.43765086,0.12410432
5520,0.77663994,0.4447227,0.3847838,0.14675611,0.40006107,0.14151448
5521,0.7408967,0.47934735,0.39671957,0.16281271,0.4030568,0.16029578
5522,0.6299093,0.29888254,0.24308449,0.13721544,0.20262766,0.14376515
5523,0.81586117,0.48002547,0.46314853,0.19554931,0.44928563,0.2100696
5524,0.7203574,0.51843405,0.3270164,0.15567654,0.33485484,0.15407467
5525,0.7180749,0.38217407,0.35274345,0.1378001,0.2946661,0.13306111
5526,0.69608533,0.5842712,0.33732224,0.21281654,0.28755367,0.19628543
5527,0.73099124,0.500695,0.33538073,0.13090134,0.32731628,0.11898321
5528,0.74520284,0.48679417,0.4989881,0.18544686,0.45628083,0.19837451
5529,0.6780313,0.45571673,0.3194921,0.22569823,0.29501897,0.19201225
5530,0.7305987,0.47187656,0.47527736,0.22525293,0.47884518,0.2018817
5531,0.76749796,0.40291137,0.4654674,0.13279533,0.42003357,0.111576974
5532,0.7203123,0.4739583,0.4756286,0.092063665,0.44845504,0.10175663
5533,0.7623656,0.38601774,0.46534735,0.039777696,0.4449551,0.052881837
5534,0.8074933,0.49582332,0.51783526,0.17667323,0.48592037,0.1701287
5535,0.77437615,0.40584564,0.49438447,0.10846305,0.47324675,0.090572
5536,0.7076049,0.39725554,0.42257905,0.16442639,0.43507266,0.17097747
5537,0.68726873,0.4353546,0.42711657,0.18209493,0.43788952,0.182922
5538,0.7211441,0.38416082,0.4910472,0.12957698,0.4733805,0.10772169
5539,0.7623584,0.4604147,0.49444586,0.27401173,0.48169965,0.2733624
5540,0.7760374,0.4665575,0.4899922,0.18533766,0.48104244,0.16103971
5541,0.7517973,0.5137093,0.4909104,0.17641884,0.4740923,0.14039272
5542,0.8014267,0.5008198,0.49951643,0.20444852,0.47117233,0.2120781
5543,0.6529243,0.47442174,0.32911146,0.15446419,0.28496486,0.15317899
5544,0.70582056,0.463019,0.35608184,0.12304574,0.31307787,0.11442268
5545,0.7276126,0.48192215,0.37988514,0.066147625,0.37382448,0.06336373
5546,0.77864856,0.48528373,0.5027633,0.1764788,0.47271466,0.18023276
5547,0.7562456,0.32071763,0.56317925,0.075326264,0.51929283,0.07843131
5548,0.80726993,0.45186013,0.47853678,0.10778797,0.4365402,0.10875112
5549,0.6872433,0.35595906,0.39678496,0.13694757,0.3952158,0.12839043
5550,0.6973703,0.36923254,0.54072356,0.18514925,0.5025116,0.21736568
5551,0.7328519,0.5396869,0.42366016,0.15136594,0.40868843,0.15961027
5552,0.7825515,0.38576645,0.46515685,0.18048638,0.3881898,0.20265484
5553,0.6992192,0.31628013,0.5933391,0.011933804,0.5441093,0.0107985735
5554,0.76273125,0.4960822,0.40333843,0.0694527,0.3726514,0.06890011
5555,0.7488865,0.41713417,0.4106087,0.16574204,0.39774406,0.17408574
5556,0.75323975,0.52475667,0.48324794,0.20582694,0.4912992,0.20386106
5557,0.7713136,0.44248295,0.44404054,0.1088658,0.44782966,0.09631288
5558,0.7724751,0.29969049,0.40262735,0.1169492,0.3937176,0.124447346
5559,0.7061049,0.43050832,0.5510687,0.1433739,0.52705276,0.13597089
5560,0.7506202,0.38408786,0.49326396,0.05039251,0.49823105,0.06822473
5561,0.6946553,0.2763657,0.39724058,0.16561979,0.39262062,0.16198355
5562,0.75598353,0.44043696,0.4875487,0.07897246,0.44789273,0.07485056
5563,0.72525346,0.35425603,0.42787564,0.06740582,0.4293909,0.057794392
5564,0.7422197,0.3170157,0.42198884,0.12688428,0.3981911,0.10270834
5565,0.7507138,0.45847458,0.47588235,0.14199817,0.4861136,0.14262229
5566,0.7569511,0.52884305,0.3915298,0.13306463,0.3161968,0.12449098
5567,0.7460804,0.34207386,0.5541735,-0.008096337,0.5663657,0.0077587366
5568,0.80180943,0.33554465,0.52193046,0.086132824,0.51664186,0.08265871
5569,0.67540437,0.38748425,0.42291707,0.13959831,0.41203427,0.1349554
5570,0.65240896,0.48228502,0.4143759,0.15867943,0.40080458,0.14614427
5571,0.7792018,0.36675525,0.53279483,0.01184088,0.5217422,0.022252202
5572,0.77095556,0.4604619,0.48471028,0.17302758,0.44511127,0.16567576
5573,0.77182484,0.3866669,0.44235724,0.071114,0.40238333,0.10012269
5574,0.7244046,0.39023954,0.49959326,0.13067895,0.47854936,0.1274383
5575,0.77484715,0.5372259,0.36658728,0.13448405,0.37436032,0.12098849
5576,0.74833643,0.49134076,0.3145588,-0.01627934,0.33098054,-0.006071329
5577,0.66388094,0.14907265,0.32209688,0.080813944,0.27910078,0.075967014
5578,0.7307992,0.50940275,0.399346,0.30264872,0.37789702,0.31066138
5579,0.7687034,0.40255505,0.45435983,0.1310597,0.45074254,0.13599992
5580,0.63375795,0.48983467,0.4248234,0.16556758,0.39932954,0.16285896
5581,0.7343399,0.49966055,0.4300341,0.091070235,0.39861953,0.07900077
5582,0.68879545,0.43791354,0.39853692,0.18146014,0.37544435,0.18357652
5583,0.74145365,0.3037535,0.50879455,0.113184094,0.48577356,0.11660397
5584,0.7530707,0.46991473,0.5442158,0.16206819,0.5159165,0.15201902
5585,0.6796833,0.39396912,0.41872138,0.19930047,0.39292395,0.21223658
5586,0.7113866,0.4390537,0.39108104,0.12770116,0.38167465,0.11531645
5587,0.665985,0.44311076,0.3924033,0.22390014,0.34674692,0.21267569
5588,0.70759404,0.33033597,0.42781025,0.121109605,0.40986824,0.14529562
5589,0.67232263,0.502076,0.37756485,0.1447146,0.34451038,0.15153348
5590,0.73842,0.38370144,0.46899813,0.124608874,0.47013575,0.13974541
5591,0.66615844,0.3121286,0.41607398,0.115255594,0.4140281,0.110135615
5592,0.6839093,0.2963376,0.347539,0.03399092,0.33482683,-0.0021460056
5593,0.77774554,0.547357,0.40849805,0.16309935,0.40959883,0.1796608
5594,0.7380319,0.34637696,0.4009003,-0.072319746,0.37375587,-0.06645572
5595,0.7199844,0.42664444,0.59485567,0.210608,0.5648071,0.20919192
5596,0.7022203,0.4706536,0.44274276,0.15093428,0.42579734,0.15445828
5597,0.721743,0.45020533,0.44216132,0.108192086,0.42783815,0.109718084
5598,0.76456714,0.4124239,0.38675326,0.12134802,0.3687464,0.09593135
5599,0.73655176,0.45262933,0.360308,0.11203539,0.35270143,0.11256504
5600,0.6790557,0.3822376,0.4213385,0.073725104,0.42282736,0.056589305
5601,0.7346623,0.37767607,0.48919034,0.04161966,0.4776255,0.023553312
5602,0.6854916,0.41064775,0.3227088,0.037573695,0.2864859,0.035539508
5603,0.7165766,0.4005357,0.39767808,0.20098412,0.39895636,0.20111942
5604,0.7483939,0.51981664,0.47918707,0.18535155,0.50589967,0.17817974
5605,0.747373,0.42386967,0.51680005,0.07435995,0.5259315,0.07318312
5606,0.75989693,0.4075114,0.4422546,0.0801931,0.43076742,0.08855814
5607,0.78453827,0.39114267,0.51566315,0.11389685,0.5236173,0.09169513
5608,0.734241,0.33570206,0.45315474,0.06710446,0.40877712,0.02636969
5609,0.66950226,0.34374362,0.24712068,0.09534639,0.22090536,0.09030551
5610,0.7630744,0.5010875,0.38780308,0.17771935,0.40280044,0.15258628
5611,0.64282596,0.38960057,0.36744142,0.13260579,0.3063382,0.13503975
5612,0.7242715,0.49859774,0.31245893,0.16707128,0.2690928,0.1625067
5613,0.7364707,0.4030835,0.4273457,0.10086733,0.41107625,0.10264242
5614,0.7174543,0.41736913,0.38400805,0.13337499,0.37825185,0.12828827
5615,0.7362407,0.36306542,0.36010665,0.033717513,0.36462122,0.038128793
5616,0.72748446,0.37874734,0.460845,0.055698097,0.4249301,0.024560869
5617,0.6875014,0.43480855,0.39629847,0.17935765,0.4047839,0.19719118
5618,0.78258157,0.5094098,0.54059863,0.17298293,0.54275316,0.15052146
5619,0.69531035,0.42056608,0.44322383,0.17798918,0.42235363,0.20110488
5620,0.68343496,0.357162,0.38859373,0.17725027,0.3768474,0.1554882
5621,0.7470834,0.48449028,0.33782113,0.12934089,0.34818357,0.13271934
5622,0.7026038,0.3764503,0.37240046,0.22948813,0.3817013,0.25707924
5623,0.71273553,0.28706282,0.41056132,0.07944435,0.35348707,0.09324825
5624,0.7252559,0.40639818,0.45305043,0.22564477,0.41982353,0.22434759
5625,0.7981339,0.54673266,0.5431678,0.18560016,0.5358058,0.21034235
5626,0.72465307,0.50462973,0.3860225,0.12701863,0.39342988,0.120117605
5627,0.74977934,0.5081748,0.4363429,0.18815958,0.4260049,0.17464519
5628,0.80452174,0.53467333,0.45956433,0.20858264,0.42695856,0.21783984
5629,0.69479,0.45625633,0.28056866,0.020469785,0.21355253,-0.0041196346
5630,0.74796957,0.35306185,0.50416714,0.042370677,0.44741422,0.05884534
5631,0.7283735,0.37431467,0.4205168,0.25484145,0.43774676,0.258111
5632,0.6869302,0.4555924,0.4610573,0.09446442,0.43827927,0.10449648
5633,0.73986197,0.5240449,0.4881252,0.13656849,0.48944855,0.12543058
5634,0.7368598,0.35048187,0.42929924,0.05270636,0.41644537,0.04496306
5635,0.5931661,0.32833892,0.3898015,0.18286294,0.36700642,0.18502355
5636,0.7871234,0.39076614,0.4979114,0.051389873,0.5057806,0.046898305
5637,0.7246358,0.43459332,0.42099643,0.09657937,0.4286825,0.06091577
5638,0.7866909,0.4829868,0.52616286,0.10117507,0.5243694,0.11851823
5639,0.7316377,0.4112538,0.4516453,0.20007086,0.39649916,0.21358073
5640,0.7920524,0.21468961,0.5709084,-0.021027803,0.54034203,-0.04250431
5641,0.7073755,0.4091568,0.38124573,0.0029255152,0.37466222,-0.014851809
5642,0.7156358,0.47554153,0.3627491,0.053086817,0.34051335,0.043725252
5643,0.7290981,0.5122963,0.37502652,0.20685726,0.38127416,0.17773306
5644,0.7607752,0.4783855,0.56829256,0.17874497,0.5639573,0.19587195
5645,0.68295133,0.3093021,0.4659862,0.15379405,0.4604088,0.129726
5646,0.7783291,0.41081023,0.56861484,0.12990052,0.540869,0.12599003
5647,0.74145746,0.5022443,0.45445502,0.24652612,0.4532389,0.2542041
5648,0.72380245,0.43089312,0.44850636,0.09385073,0.42814696,0.12350458
5649,0.65948665,0.4272701,0.36675984,0.17393178,0.34432727,0.15173596
5650,0.7039312,0.31332558,0.39845395,0.07272142,0.4089762,0.05674702
5651,0.74863845,0.46508503,0.37053478,0.13800925,0.35662794,0.16171533
5652,0.7651686,0.45305914,0.45683354,0.11225855,0.4598173,0.12980312
5653,0.6729136,0.37071604,0.3095972,0.15632343,0.26475084,0.15201724
5654,0.5229837,0.43200833,0.17350572,0.24081194,0.20719832,0.23555893
5655,0.7260291,0.3355199,0.48046422,0.12071109,0.44751656,0.1114496
5656,0.6796797,0.34545952,0.39917135,0.12897712,0.39884168,0.15178633
5657,0.811584,0.361404,0.5191659,0.03368634,0.52205575,0.031635463
5658,0.74237573,0.39669347,0.48779798,0.27717918,0.4589342,0.27769274
5659,0.7354048,0.4551633,0.4404571,0.18303221,0.4343943,0.19541526
5660,0.6902849,0.4755456,0.3520112,0.2070083,0.3263706,0.209432
5661,0.74193394,0.51826,0.448461,0.26213294,0.4395364,0.2667982
5662,0.82089186,0.5218173,0.43202025,0.14401299,0.41830873,0.14797276
5663,0.6855117,0.3069147,0.4690135,0.24016404,0.5159653,0.22958034
5664,0.8327033,0.50702775,0.56601673,0.24136531,0.5736388,0.23497045
5665,0.72917056,0.42996913,0.42159182,0.102196395,0.41147852,0.08431703
5666,0.7623658,0.35756797,0.49598885,0.11375636,0.49105662,0.11320275
5667,0.7397841,0.28318256,0.46575814,0.095609665,0.4207726,0.11962962
5668,0.65649974,0.4379056,0.2959386,0.12712008,0.30731493,0.13829929
5669,0.6345557,0.4528619,0.28201568,0.18641222,0.26247793,0.2002899
5670,0.7928366,0.48715734,0.5026623,0.19418496,0.46744853,0.20592904
5671,0.7246107,0.41632253,0.28010088,0.21405238,0.2736799,0.21218395
5672,0.72453094,0.4805388,0.437845,0.07191545,0.44655722,0.0717935
5673,0.6322098,0.30931288,0.4316373,0.07790589,0.44289565,0.048657417
5674,0.7598237,0.4451337,0.504205,0.11666912,0.46076804,0.0988363
5675,0.79062927,0.54754186,0.45156556,0.12498599,0.4567243,0.109907925
5676,0.74632347,0.4493289,0.33943093,0.09683961,0.3473159,0.09763384
5677,0.738096,0.37799227,0.5092064,0.17310381,0.5035019,0.19180578
5678,0.7636546,0.4347548,0.36588192,0.05249691,0.34693456,0.050287843
5679,0.69417185,0.42950594,0.5011301,0.08014357,0.4870494,0.0687781
5680,0.77353674,0.52108383,0.4267555,0.14160794,0.40373182,0.13888526
5681,0.72310126,0.46280897,0.3817253,0.10893744,0.38255554,0.102442026
5682,0.6982796,0.32890767,0.412578,0.095841765,0.38622594,0.11295599
5683,0.8163314,0.40450114,0.56608987,0.05137533,0.5173704,0.06627864
5684,0.72222877,0.4718867,0.4058804,0.19798201,0.39260817,0.20502365
5685,0.7114974,0.34649086,0.36175734,0.106022656,0.3476727,0.11226916
5686,0.7347642,0.34772307,0.5266784,0.11782402,0.48025632,0.11297768
5687,0.71033096,0.40905023,0.44100362,0.080524385,0.45281482,0.08474088
5688,0.70291424,0.31411952,0.44420397,0.072672725,0.39634532,0.07362896
5689,0.6588286,0.30086386,0.47379494,0.089722455,0.43622506,0.07821536
5690,0.63723564,0.29438668,0.32520115,0.017081082,0.31928802,0.020181775
5691,0.77044886,0.3824792,0.42317808,0.060617507,0.40338248,0.05415529
5692,0.7749142,0.5281705,0.4618315,0.15241784,0.47425735,0.15457141
5693,0.7434163,0.4534536,0.4473834,0.1028676,0.4380548,0.09167111
5694,0.81967276,0.49113244,0.5723763,0.20698965,0.59618956,0.1885091
5695,0.73634696,0.3974998,0.31411922,0.116913795,0.33525258,0.1120953
5696,0.74994314,0.37401283,0.39650017,0.07098329,0.4114735,0.07005179
5697,0.6712979,0.34820336,0.3348241,0.1577102,0.33220237,0.15593368
5698,0.7517513,0.29943997,0.45082092,0.000818789,0.46787465,-0.026171684
5699,0.7459909,0.36303812,0.40513045,0.14599395,0.35539562,0.17072636
5700,0.7317193,0.3803681,0.4756564,0.1120255,0.46274137,0.12983572
5701,0.70412016,0.36690974,0.48216796,0.03462404,0.45977974,0.04641211
5702,0.71981007,0.3490256,0.41267794,0.05625063,0.36160576,0.0659889
5703,0.7605144,0.4954958,0.3745244,0.13189769,0.3375163,0.13234091
5704,0.7783309,0.47526842,0.42897934,0.22658074,0.42354345,0.23518151
5705,0.73861814,0.43760604,0.45061517,0.13388026,0.44789112,0.150518
5706,0.74949765,0.46439683,0.46088624,0.24485576,0.42246926,0.24610955
5707,0.75793624,0.43656474,0.52544683,0.1324355,0.51690775,0.13222879
5708,0.77657044,0.32731265,0.5251029,0.07558876,0.4975993,0.07792795
5709,0.71552855,0.43366057,0.43708313,0.10010201,0.45127857,0.076942205
5710,0.6760783,0.39029288,0.41685468,0.06991327,0.39572018,0.06992555
5711,0.7308977,0.38315958,0.43973297,0.15332717,0.44279033,0.14905924
5712,0.7615092,0.35567474,0.5238787,0.14430511,0.5355952,0.13427716
5713,0.70771873,0.38283265,0.38608396,0.014374554,0.38091528,0.014947593
5714,0.749122,0.43978024,0.46772337,0.08075452,0.4448371,0.06572306
5715,0.6867305,0.091578305,0.5496382,-0.03855717,0.550851,-0.0456028
5716,0.7206855,0.3881021,0.3849311,0.11532688,0.37397033,0.121488094
5717,0.7285702,0.56522757,0.42507893,0.13982636,0.40946132,0.12229359
5718,0.602782,0.34767956,0.21181118,0.09167719,0.22107267,0.07848948
5719,0.7071257,0.35850447,0.39147115,0.11909962,0.3445869,0.12841773
5720,0.7036015,0.37145537,0.3601939,0.18171817,0.34499443,0.17285281
5721,0.6363168,0.34761202,0.40302134,0.05701512,0.39371574,0.06388986
5722,0.7414415,0.4526474,0.503614,0.20761383,0.4899066,0.20199507
5723,0.7210194,0.44903147,0.36869818,0.120705426,0.32374573,0.1200881
5724,0.71818054,0.46628034,0.43601918,0.10741508,0.42162442,0.08724511
5725,0.70093393,0.45703518,0.4062873,0.18729317,0.43113267,0.15475851
5726,0.77619225,0.44643533,0.48258096,0.21539903,0.46711147,0.21196038
5727,0.62193453,0.28037864,0.3272314,0.24393296,0.3028627,0.26811683
5728,0.8213761,0.51916283,0.5171231,0.1627714,0.522632,0.17161459
5729,0.72153825,0.45788926,0.41953057,0.15307242,0.39525068,0.15530151
5730,0.69442,0.31829476,0.35354996,0.053645372,0.3587135,0.05844724
5731,0.7664943,0.4516114,0.4706754,0.11512625,0.48138934,0.12627715
5732,0.7701522,0.43752426,0.49946308,0.13254821,0.48320615,0.1279993
5733,0.7596603,0.20770729,0.36826783,-0.0395813,0.3207897,-0.05539787
5734,0.65640646,0.3766541,0.4977342,0.08887714,0.44498074,0.073699355
5735,0.73296016,0.47270882,0.48146945,0.2216677,0.4705835,0.20203501
5736,0.7349125,0.41017807,0.43274003,0.1752364,0.3997875,0.1745044
5737,0.74365616,0.53521967,0.51431537,0.18333519,0.49313295,0.17647284
5738,0.71299374,0.40333796,0.40565145,0.0804311,0.41685712,0.06838608
5739,0.662727,0.4173624,0.3200708,0.19603652,0.29832804,0.18986046
5740,0.75871533,0.4009208,0.47172385,0.044914603,0.4387145,0.03147465
5741,0.7896606,0.41993004,0.51437294,0.23356801,0.4727955,0.23019028
5742,0.7981293,0.41721064,0.37938225,0.13215286,0.37287045,0.12273276
5743,0.7920052,0.41870868,0.5164784,0.09366357,0.49820095,0.11015481
5744,0.76405394,0.5304549,0.49394602,0.22050357,0.4522621,0.20968759
5745,0.75048757,0.4561404,0.52417105,0.20654261,0.5236397,0.20591855
5746,0.7369853,0.38668817,0.43242347,0.1333322,0.39099318,0.14263964
5747,0.6865533,0.54890984,0.2853706,0.17783648,0.24882627,0.17615902
5748,0.7300503,0.3363217,0.4871995,0.15930271,0.48704153,0.1477232
5749,0.74727744,0.37231165,0.54556817,0.12434089,0.515445,0.117874205
5750,0.73605007,0.30311412,0.5198637,0.19504869,0.5167086,0.21329796
5751,0.6531194,0.4937635,0.31512207,0.2808407,0.27449596,0.26698267
5752,0.74807465,0.36768734,0.47152305,0.08455503,0.48094988,0.10237402
5753,0.5905477,0.25111425,0.41470337,0.07147318,0.33680975,0.06435686
5754,0.70502406,0.2867337,0.5006416,0.08955413,0.47522485,0.05929303
5755,0.71490145,0.25679803,0.4881419,0.045485973,0.47946668,0.037525594
5756,0.7160542,0.3927719,0.49428368,0.15921396,0.49386883,0.14465529
5757,0.74880576,0.33412462,0.50190145,0.14281154,0.45689082,0.1489315
5758,0.7286359,0.4361422,0.4335091,0.16563457,0.4509465,0.12325686
5759,0.7463133,0.5488024,0.44621688,0.23002231,0.4207362,0.23435515
5760,0.64283365,0.3113014,0.35418117,0.0852952,0.3453942,0.09998572
5761,0.78118324,0.48677522,0.48434722,0.10144174,0.4664864,0.10974842
5762,0.7512984,0.516196,0.40411037,0.23928797,0.37493664,0.23624557
5763,0.7438716,0.31131685,0.56388766,-0.0095204115,0.5328717,-0.026269078
5764,0.6261091,0.2689864,0.38593054,0.21444386,0.38342255,0.23378378
5765,0.75725925,0.39792252,0.4496882,0.19266617,0.44568062,0.20258409
5766,0.7139991,0.39558798,0.3378489,0.11418325,0.33240288,0.12880564
5767,0.7203201,0.40289629,0.34755045,0.13023561,0.32907134,0.14203894
5768,0.7230475,0.5036881,0.46107912,0.23548591,0.46962637,0.22665852
5769,0.7774569,0.5130326,0.50980675,0.21193564,0.50757873,0.20956504
5770,0.76112854,0.5447985,0.4960503,0.19668925,0.48565853,0.19197232
5771,0.7350979,0.53837633,0.4402426,0.22694206,0.4344281,0.2126211
5772,0.7573132,0.43721008,0.44234353,0.19272983,0.46735084,0.1906454
5773,0.65339464,0.3915329,0.34435272,0.1521532,0.32180512,0.13025957
5774,0.6656933,0.5486913,0.3794772,0.19461715,0.39192635,0.19200784
5775,0.754042,0.49919462,0.53215843,0.22646075,0.53585625,0.22425288
5776,0.7705243,0.24131727,0.5180763,0.030449927,0.5254746,0.030782282
5777,0.7370459,0.3173253,0.43342423,0.03670925,0.4289543,0.026683092
5778,0.65229225,0.50073636,0.37650567,0.15778184,0.35424072,0.13352609
5779,0.755775,0.47250652,0.48342413,0.15184683,0.49689466,0.14207762
5780,0.76563275,0.43987375,0.40643007,0.2096085,0.37227178,0.227696
5781,0.6776664,0.39990848,0.3464284,0.16375858,0.35281003,0.16897142
5782,0.7098428,0.5490546,0.34344596,0.20915067,0.29296225,0.21423942
5783,0.7376993,0.50030434,0.37500364,0.24138457,0.32302552,0.24790001
5784,0.6841356,0.32180083,0.508636,0.16927207,0.47633922,0.1846441
5785,0.72570527,0.3096702,0.48123777,0.02937591,0.4580739,0.051275253
5786,0.63418543,0.3413881,0.4237973,0.13444263,0.39042765,0.15902251
5787,0.749278,0.5009445,0.40389955,0.16856289,0.3873775,0.15359789
5788,0.7780453,0.4014253,0.5568858,0.20825809,0.5503277,0.19705963
5789,0.7249149,0.5041791,0.42363364,0.09704852,0.41936344,0.09460205
5790,0.7394409,0.46280038,0.3323542,0.1571005,0.3038643,0.16150737
5791,0.7291751,0.46458387,0.4332459,0.051633596,0.44076675,0.05900359
5792,0.7517964,0.4423893,0.5630884,0.17242336,0.5333073,0.15934032
5793,0.784111,0.36978096,0.43088275,0.04005128,0.43250382,0.019150913
5794,0.7403526,0.35376382,0.47412634,0.093948424,0.47718263,0.09430295
5795,0.7153195,0.45358622,0.403812,0.22202611,0.42126846,0.21405482
5796,0.7550019,0.5238445,0.4756869,0.23715985,0.47194916,0.211303
5797,0.73397267,0.44755232,0.3627606,0.09194785,0.40297037,0.09925377
5798,0.66882336,0.21528095,0.271645,0.11836451,0.27182323,0.103976905
5799,0.7751189,0.2165569,0.4047292,-0.04217744,0.39780128,-0.048424006
5800,0.723276,0.3159142,0.42451572,0.027473569,0.40571326,0.008249402
5801,0.7484318,0.3611855,0.4984386,0.13846302,0.4623822,0.15020895
5802,0.715908,0.325324,0.4640466,0.103046775,0.44941705,0.116146386
5803,0.7356655,0.49318796,0.4123323,0.15505368,0.39610034,0.12884384
5804,0.78895414,0.41441005,0.45283592,0.15860707,0.4123652,0.15299988
5805,0.72813225,0.42039567,0.38477886,0.048893988,0.36534244,0.032305658
5806,0.81608063,0.39424062,0.52979743,-0.004086733,0.4999327,0.025373876
5807,0.68643457,0.31235772,0.4699266,0.064940035,0.4274028,0.0487442
5808,0.7216987,0.5615814,0.36978364,0.20261842,0.3475846,0.21956414
5809,0.7282487,0.43164617,0.5120344,0.17376518,0.46434408,0.15345025
5810,0.66903895,0.38769114,0.4260236,0.12039751,0.40872192,0.086888134
5811,0.7694566,0.56061196,0.32962072,0.14846402,0.33578622,0.15571117
5812,0.8053144,0.44305646,0.5153953,0.1103909,0.5166074,0.10919833
5813,0.75617373,0.42848217,0.5262977,0.13501328,0.5108373,0.12644881
5814,0.74408937,0.3036145,0.40375626,0.15987521,0.3860126,0.14680225
5815,0.72917765,0.320638,0.45087814,0.045319617,0.41937602,0.028671324
5816,0.75675845,0.27478105,0.447165,-0.035063386,0.4168682,-0.053829074
5817,0.76346445,0.47882116,0.48844957,0.101181924,0.48761004,0.092187166
5818,0.7923489,0.44076258,0.5281066,0.08222252,0.52018505,0.096315145
5819,0.7193389,0.39912605,0.4175201,0.23140687,0.38434488,0.22309852
5820,0.73898196,0.4243548,0.48652232,0.25025243,0.45266372,0.25176716
5821,0.70125794,0.35784572,0.38966662,0.16228122,0.3869294,0.1620835
5822,0.7876667,0.52835846,0.5234711,0.22576159,0.49826658,0.21964139
5823,0.72434247,0.35015345,0.38291663,0.008353651,0.36856866,-0.00037443638
5824,0.80763346,0.31651193,0.5213057,0.13248384,0.5316006,0.13823527
5825,0.7223835,0.49973917,0.36435932,0.21299773,0.3504206,0.21315056
