,$X_1\beta \approx Y$,$X_2\beta \approx Y$,$X_1\beta \approx X_2$,$X_2\beta \approx X_1$,$X_1'\beta \approx Y$,$X_2'\beta \approx Y$,$X_1'$,$X_2'$
1388,0.6286877,0.5354086,,,0.46123737,0.27696228,0.46123737,0.27696228
1389,0.6494588,0.644475,,,0.31260014,0.2549621,0.31260014,0.2549621
1390,0.5951777,0.5928462,,,0.30887592,0.20698237,0.30887592,0.20698237
1391,0.4947353,0.583394,,,0.17922688,0.29388255,0.17922688,0.29388255
1392,0.5502596,0.60262805,,,0.34774816,0.3103801,0.34774816,0.3103801
1393,0.6181357,0.6653633,,,0.3677128,0.37936366,0.3677128,0.37936366
1394,0.659006,0.607883,,,0.36145967,0.3164907,0.36145967,0.3164907
1395,0.6918962,0.64737546,,,0.31866515,0.20423073,0.31866515,0.20423073
1396,0.5445774,0.5892382,,,0.23820645,0.276258,0.23820645,0.276258
1397,0.5412258,0.5100879,,,0.23749489,0.2915057,0.23749489,0.2915057
1398,0.62425077,0.5712053,,,0.37886816,0.2660566,0.37886816,0.2660566
1399,0.61627257,0.639341,,,0.2497068,0.33990437,0.2497068,0.33990437
1400,0.6671906,0.5249826,,,0.3445912,0.22621965,0.3445912,0.22621965
1401,0.59764194,0.624346,,,0.3364964,0.3553033,0.3364964,0.3553033
1402,0.5186676,0.6115849,,,0.2770841,0.4263931,0.2770841,0.4263931
1403,0.6217176,0.59259915,,,0.33555764,0.19038719,0.33555764,0.19038719
1404,0.60754967,0.5597187,,,0.330719,0.2987265,0.330719,0.2987265
1405,0.5997176,0.59295815,,,0.25137842,0.29174775,0.25137842,0.29174775
1406,0.5078728,0.5453713,,,0.32028276,0.2925936,0.32028276,0.2925936
1407,0.6904295,0.5414273,,,0.40770704,0.18859881,0.40770704,0.18859881
1408,0.72414476,0.61918175,,,0.42631507,0.26590258,0.42631507,0.26590258
1409,0.5632992,0.43175006,,,0.45210874,0.23645055,0.45210874,0.23645055
1410,0.5605668,0.47376996,,,0.30710715,0.14780682,0.30710715,0.14780682
1411,0.65265465,0.62759256,,,0.37786674,0.42667896,0.37786674,0.42667896
1412,0.5610417,0.635462,,,0.33593094,0.3624941,0.33593094,0.3624941
1413,0.6509373,0.6055863,,,0.37694174,0.19018441,0.37694174,0.19018441
1414,0.6151283,0.5937247,,,0.33411062,0.3847661,0.33411062,0.3847661
1415,0.52921855,0.6315663,,,0.2923391,0.47011632,0.2923391,0.47011632
1416,0.63044727,0.55152905,,,0.38563806,0.22987056,0.38563806,0.22987056
1417,0.5462544,0.5539594,,,0.20104706,0.22968507,0.20104706,0.22968507
1418,0.6869135,0.6015949,,,0.4081766,0.30666924,0.4081766,0.30666924
1419,0.63558364,0.49723065,,,0.41247416,0.3184448,0.41247416,0.3184448
1420,0.68169284,0.5400206,,,0.38468885,0.2534446,0.38468885,0.2534446
1421,0.657284,0.6539092,,,0.24589968,0.1922561,0.24589968,0.1922561
1422,0.5513322,0.5318713,,,0.2789911,0.2799154,0.2789911,0.2799154
1423,0.54855925,0.6627727,,,0.28710896,0.33599985,0.28710896,0.33599985
1424,0.5476795,0.6942653,,,0.1691128,0.41563487,0.1691128,0.41563487
1425,0.566476,0.61078846,,,0.33547103,0.25183058,0.33547103,0.25183058
1426,0.6787736,0.601016,,,0.25919878,0.2657647,0.25919878,0.2657647
1427,0.5662813,0.5757679,,,0.23639977,0.23999667,0.23639977,0.23999667
1428,0.594365,0.5376629,,,0.26488072,0.3763668,0.26488072,0.3763668
1429,0.53797513,0.69396025,,,0.22548789,0.42163813,0.22548789,0.42163813
1430,0.6205577,0.5457324,,,0.48924243,0.30306095,0.48924243,0.30306095
1431,0.57738626,0.5797333,,,0.38637298,0.23646373,0.38637298,0.23646373
1432,0.66037524,0.6180646,,,0.31805414,0.2589081,0.31805414,0.2589081
1433,0.62511396,0.59737283,,,0.25523275,0.25571233,0.25523275,0.25571233
1434,0.4397825,0.40425128,,,0.30691105,0.19552958,0.30691105,0.19552958
1435,0.65007114,0.6272671,,,0.3153386,0.3067487,0.3153386,0.3067487
1436,0.6921569,0.56910384,,,0.3454129,0.2084676,0.3454129,0.2084676
1437,0.6298219,0.60490495,,,0.28513741,0.24088687,0.28513741,0.24088687
1438,0.4433145,0.60410917,,,0.16364342,0.3679825,0.16364342,0.3679825
1439,0.578895,0.60633725,,,0.354627,0.35368603,0.354627,0.35368603
1440,0.5396147,0.60740095,,,0.24129081,0.26538783,0.24129081,0.26538783
1441,0.55946946,0.54626274,,,0.25991607,0.19141579,0.25991607,0.19141579
1442,0.633404,0.6338352,,,0.22591978,0.31920803,0.22591978,0.31920803
1443,0.6384513,0.5873276,,,0.26115704,0.24765885,0.26115704,0.24765885
1444,0.5992139,0.66347337,,,0.3203302,0.3443172,0.3203302,0.3443172
1445,0.49411237,0.5786618,,,0.08109301,0.3634299,0.08109301,0.3634299
1446,0.6475466,0.6291898,,,0.29165208,0.33889747,0.29165208,0.33889747
1447,0.61379945,0.53801715,,,0.2747472,0.32303244,0.2747472,0.32303244
1448,0.58789873,0.56358635,,,0.3452834,0.26950192,0.3452834,0.26950192
1449,0.60265094,0.62214744,,,0.2730797,0.323196,0.2730797,0.323196
1450,0.5172969,0.49891168,,,0.19057399,0.33409512,0.19057399,0.33409512
1451,0.5713943,0.5184084,,,0.40581584,0.3069994,0.40581584,0.3069994
1452,0.6403724,0.5509105,,,0.27954292,0.17032087,0.27954292,0.17032087
1453,0.5881299,0.6612093,,,0.2640497,0.4060709,0.2640497,0.4060709
1454,0.621416,0.618479,,,0.24639535,0.33773375,0.24639535,0.33773375
1455,0.59926426,0.6083873,,,0.2344814,0.30460197,0.2344814,0.30460197
1456,0.49760014,0.6715733,,,0.21135485,0.3105809,0.21135485,0.3105809
1457,0.5730906,0.60183585,,,0.24664879,0.32396472,0.24664879,0.32396472
1458,0.49463105,0.56418157,,,0.23119932,0.41093618,0.23119932,0.41093618
1459,0.6510323,0.60094345,,,0.30219018,0.3203935,0.30219018,0.3203935
1460,0.60570616,0.50133,,,0.38317853,0.29583448,0.38317853,0.29583448
1461,0.5535772,0.57318836,,,0.25746644,0.16241479,0.25746644,0.16241479
1462,0.5329665,0.61850053,,,0.22244108,0.3246547,0.22244108,0.3246547
1463,0.62190366,0.6477606,,,0.22957212,0.33397907,0.22957212,0.33397907
1464,0.56531316,0.6529833,,,0.29729044,0.33636165,0.29729044,0.33636165
1465,0.63248587,0.66671956,,,0.27268136,0.3276474,0.27268136,0.3276474
1466,0.54752845,0.5832392,,,0.34932673,0.30892992,0.34932673,0.30892992
1467,0.50356835,0.50092316,,,0.18717831,0.20537347,0.18717831,0.20537347
1468,0.4963265,0.5164092,,,0.05082047,0.35967678,0.05082047,0.35967678
1469,0.48885047,0.49712282,,,0.24057442,0.2283085,0.24057442,0.2283085
1470,0.50929266,0.6693427,,,0.2501983,0.35849714,0.2501983,0.35849714
1471,0.50934696,0.5643958,,,0.14633405,0.28029448,0.14633405,0.28029448
1472,0.63185525,0.6440495,,,0.3104701,0.22631729,0.3104701,0.22631729
1473,0.5526209,0.422648,,,0.22660786,0.14572012,0.22660786,0.14572012
1474,0.5630492,0.63640726,,,0.2534303,0.32445693,0.2534303,0.32445693
1475,0.3924924,0.4924522,,,0.2902339,0.32994825,0.2902339,0.32994825
1476,0.5659715,0.6224525,,,0.2677551,0.2450254,0.2677551,0.2450254
1477,0.5440939,0.48857516,,,0.38441396,0.22800821,0.38441396,0.22800821
1478,0.46086723,0.653617,,,0.23290545,0.42728657,0.23290545,0.42728657
1479,0.5565537,0.60064757,,,0.2648437,0.3264792,0.2648437,0.3264792
1480,0.47894347,0.5673467,,,0.19484943,0.31113124,0.19484943,0.31113124
1481,0.62658954,0.6568047,,,0.42423064,0.36761522,0.42423064,0.36761522
1482,0.5853143,0.63747144,,,0.2428019,0.3824337,0.2428019,0.3824337
1483,0.5989032,0.5942979,,,0.24809724,0.32923698,0.24809724,0.32923698
1484,0.60087407,0.5239059,,,0.32696927,0.29990864,0.32696927,0.29990864
1485,0.5346467,0.54392564,,,0.2045967,0.224302,0.2045967,0.224302
1486,0.5501287,0.5636786,,,0.19944125,0.4004377,0.19944125,0.4004377
1487,0.57104146,0.6286767,,,0.2453863,0.29638243,0.2453863,0.29638243
1488,0.70580125,0.65361995,,,0.384547,0.2820332,0.384547,0.2820332
1489,0.5330826,0.4792366,,,0.21657377,0.3201278,0.21657377,0.3201278
1490,0.4855863,0.5087013,,,0.27522087,0.34160966,0.27522087,0.34160966
1491,0.6693599,0.6043675,,,0.39982903,0.26806265,0.39982903,0.26806265
1492,0.6041515,0.6538508,,,0.27725017,0.33783537,0.27725017,0.33783537
1493,0.58346796,0.55847836,,,0.38329935,0.36875707,0.38329935,0.36875707
1494,0.5292164,0.5556034,,,0.18623829,0.12431425,0.18623829,0.12431425
1495,0.49130154,0.5520913,,,0.26469153,0.29548448,0.26469153,0.29548448
1496,0.6251323,0.5911851,,,0.33962882,0.21709657,0.33962882,0.21709657
1497,0.57379925,0.51314497,,,0.28497124,0.19520968,0.28497124,0.19520968
1498,0.666305,0.6698344,,,0.30687386,0.20678025,0.30687386,0.20678025
1499,0.6106262,0.5344546,,,0.31869018,0.281909,0.31869018,0.281909
1500,0.58733165,0.62757325,,,0.36786306,0.2617684,0.36786306,0.2617684
1501,0.5624832,0.5923779,,,0.26095128,0.36763716,0.26095128,0.36763716
1502,0.6341442,0.61101747,,,0.23794538,0.28742063,0.23794538,0.28742063
1503,0.6103529,0.63768184,,,0.27844208,0.30560207,0.27844208,0.30560207
1504,0.631142,0.46222758,,,0.3237375,0.12280494,0.3237375,0.12280494
1505,0.50531447,0.5393024,,,0.2877655,0.31584698,0.2877655,0.31584698
1506,0.49367374,0.39012402,,,0.1512165,0.16918814,0.1512165,0.16918814
1507,0.5890978,0.6529192,,,0.27050203,0.42468905,0.27050203,0.42468905
1508,0.4942339,0.58701885,,,0.17014849,0.29660612,0.17014849,0.29660612
1509,0.53565335,0.48675227,,,0.24196547,0.29878074,0.24196547,0.29878074
1510,0.66701996,0.6677036,,,0.3459972,0.36081594,0.3459972,0.36081594
1511,0.46878046,0.53912437,,,0.29622728,0.31538844,0.29622728,0.31538844
1512,0.6057501,0.58501315,,,0.23236173,0.27461386,0.23236173,0.27461386
1513,0.5282161,0.42732882,,,0.402732,0.1671943,0.402732,0.1671943
1514,0.58927464,0.7055366,,,0.17998075,0.36001837,0.17998075,0.36001837
1515,0.63232887,0.62299097,,,0.36437547,0.36212397,0.36437547,0.36212397
1516,0.4845466,0.42559016,,,0.3157853,0.060976505,0.3157853,0.060976505
1517,0.5715188,0.60155797,,,0.25671536,0.25884312,0.25671536,0.25884312
1518,0.54917693,0.5919769,,,0.33539528,0.36526597,0.33539528,0.36526597
1519,0.5122014,0.5387826,,,0.22619665,0.31614482,0.22619665,0.31614482
1520,0.5114393,0.55733246,,,0.25303352,0.20085979,0.25303352,0.20085979
1521,0.61883736,0.6363911,,,0.34545398,0.35517567,0.34545398,0.35517567
1522,0.5413431,0.5735829,,,0.26417023,0.31163704,0.26417023,0.31163704
1523,0.62041765,0.61132884,,,0.29223406,0.33073014,0.29223406,0.33073014
1524,0.56022537,0.52078205,,,0.33199316,0.32172084,0.33199316,0.32172084
1525,0.49557585,0.47056335,,,0.3286174,0.16397059,0.3286174,0.16397059
1526,0.40632778,0.5184696,,,0.063889086,0.16257912,0.063889086,0.16257912
1527,0.4528113,0.531706,,,0.25049454,0.31641233,0.25049454,0.31641233
1528,0.68066645,0.6304828,,,0.27365786,0.30323428,0.27365786,0.30323428
1529,0.6298177,0.6035937,,,0.28728187,0.23557198,0.28728187,0.23557198
1530,0.5120877,0.63404924,,,0.22327125,0.35174268,0.22327125,0.35174268
1531,0.49554062,0.49806267,,,0.26117855,0.36978263,0.26117855,0.36978263
1532,0.43888974,0.5822047,,,0.33284408,0.34206593,0.33284408,0.34206593
1533,0.6184225,0.5776714,,,0.20486766,0.20586044,0.20486766,0.20586044
1534,0.55475545,0.66025317,,,0.20303202,0.32470793,0.20303202,0.32470793
1535,0.6206998,0.5461668,,,0.3203721,0.27372164,0.3203721,0.27372164
1536,0.62476975,0.4687907,,,0.3901412,0.16596329,0.3901412,0.16596329
1537,0.5134444,0.4964534,,,0.2898513,0.3168714,0.2898513,0.3168714
1538,0.6310847,0.58304465,,,0.2630552,0.20978254,0.2630552,0.20978254
1539,0.65375865,0.694135,,,0.2906912,0.3126253,0.2906912,0.3126253
1540,0.3938005,0.5417207,,,0.14894933,0.26858443,0.14894933,0.26858443
1541,0.46703452,0.49793637,,,0.21757632,0.18672556,0.21757632,0.18672556
1542,0.5745511,0.59727496,,,0.3107437,0.337547,0.3107437,0.337547
1543,0.5791708,0.6299196,,,0.22627872,0.31965888,0.22627872,0.31965888
1544,0.56310564,0.513584,,,0.3601101,0.298653,0.3601101,0.298653
1545,0.52125967,0.48400384,,,0.26531655,0.3810591,0.26531655,0.3810591
1546,0.60280293,0.51209044,,,0.38861573,0.1879695,0.38861573,0.1879695
1547,0.62454957,0.6618001,,,0.1584251,0.2994402,0.1584251,0.2994402
1548,0.63282037,0.6495366,,,0.27918458,0.31695014,0.27918458,0.31695014
1549,0.55775994,0.64998615,,,0.1981641,0.39530927,0.1981641,0.39530927
1550,0.56696784,0.5378122,,,0.16513425,0.29117334,0.16513425,0.29117334
1551,0.5964329,0.6169715,,,0.22456813,0.3010915,0.22456813,0.3010915
1552,0.5198419,0.57842857,,,0.31570268,0.31510407,0.31570268,0.31510407
1553,0.57098174,0.5016329,,,0.38104886,0.25823247,0.38104886,0.25823247
1554,0.56717575,0.57646644,,,0.33838642,0.40739256,0.33838642,0.40739256
1555,0.6903618,0.58870053,,,0.3753193,0.23995447,0.3753193,0.23995447
1556,0.66601634,0.64256346,,,0.3053791,0.2683906,0.3053791,0.2683906
1557,0.6254109,0.62586015,,,0.31222677,0.23815852,0.31222677,0.23815852
1558,0.52242523,0.6574886,,,0.23706704,0.3616981,0.23706704,0.3616981
1559,0.64460707,0.5702984,,,0.41202086,0.3229254,0.41202086,0.3229254
1560,0.5384775,0.5698476,,,0.22084469,0.3432564,0.22084469,0.3432564
1561,0.7118288,0.63042784,,,0.3405016,0.3004086,0.3405016,0.3004086
1562,0.60600424,0.6132443,,,0.28340572,0.28467607,0.28340572,0.28467607
1563,0.6097066,0.5281846,,,0.41591108,0.34331715,0.41591108,0.34331715
1564,0.6187366,0.5359905,,,0.3714723,0.29801613,0.3714723,0.29801613
1565,0.5687351,0.5509317,,,0.13880205,0.24289852,0.13880205,0.24289852
1566,0.6386695,0.58854926,,,0.30206066,0.25869113,0.30206066,0.25869113
1567,0.56908023,0.52843404,,,0.39605498,0.23510885,0.39605498,0.23510885
1568,0.5511439,0.63497037,,,0.28952444,0.37762296,0.28952444,0.37762296
1569,0.68375623,0.5520363,,,0.34677988,0.20206255,0.34677988,0.20206255
1570,0.6089562,0.6628804,,,0.17778659,0.35075718,0.17778659,0.35075718
1571,0.6591263,0.60122603,,,0.3374216,0.23134303,0.3374216,0.23134303
1572,0.4527281,0.5778035,,,0.21612352,0.31554836,0.21612352,0.31554836
1573,0.68800485,0.49568737,,,0.51908624,0.1690467,0.51908624,0.1690467
1574,0.55436933,0.41742754,,,0.32034153,0.2069242,0.32034153,0.2069242
1575,0.57173955,0.5634872,,,0.16149092,0.35726053,0.16149092,0.35726053
1576,0.61072475,0.53820777,,,0.22689337,0.30149174,0.22689337,0.30149174
1577,0.5834968,0.600726,,,0.25179976,0.3647278,0.25179976,0.3647278
1578,0.6007338,0.60770077,,,0.27062672,0.2921034,0.27062672,0.2921034
1579,0.6072184,0.5438074,,,0.39747638,0.26382446,0.39747638,0.26382446
1580,0.6192638,0.5593028,,,0.34122515,0.29151917,0.34122515,0.29151917
1581,0.5701523,0.56600654,,,0.28750062,0.37287182,0.28750062,0.37287182
1582,0.6789137,0.6205716,,,0.2965995,0.34863836,0.2965995,0.34863836
1583,0.6093343,0.57599205,,,0.2477966,0.23684043,0.2477966,0.23684043
1584,0.5120442,0.5803386,,,0.2894281,0.3257479,0.2894281,0.3257479
1585,0.63309175,0.45279175,,,0.31881422,0.17595875,0.31881422,0.17595875
1586,0.5145959,0.5114486,,,0.26096582,0.21089602,0.26096582,0.21089602
1587,0.47937757,0.5385075,,,0.20958245,0.25074053,0.20958245,0.25074053
1588,0.5426562,0.6060467,,,0.20059508,0.31423157,0.20059508,0.31423157
1589,0.62128234,0.5318363,,,0.32336003,0.2575578,0.32336003,0.2575578
1590,0.5184659,0.405828,,,0.2923863,0.16326636,0.2923863,0.16326636
1591,0.7353895,0.66244435,,,0.3942505,0.32614207,0.3942505,0.32614207
1592,0.5920955,0.63818693,,,0.2788065,0.39739674,0.2788065,0.39739674
1593,0.64624,0.6270998,,,0.26431447,0.32889098,0.26431447,0.32889098
1594,0.63665247,0.5951252,,,0.27413368,0.28232044,0.27413368,0.28232044
1595,0.50010145,0.49317235,,,0.15817964,0.16706765,0.15817964,0.16706765
1596,0.58599,0.51659214,,,0.301274,0.2694003,0.301274,0.2694003
1597,0.62671,0.69223523,,,0.3612336,0.36814505,0.3612336,0.36814505
1598,0.6175934,0.5705117,,,0.26542884,0.24457169,0.26542884,0.24457169
1599,0.56085575,0.6461283,,,0.33358043,0.35805357,0.33358043,0.35805357
1600,0.46354645,0.39893073,,,0.28416848,0.22880864,0.28416848,0.22880864
1601,0.5684006,0.6555517,,,0.27858895,0.40683937,0.27858895,0.40683937
1602,0.53450364,0.5104099,,,0.20825589,0.26322412,0.20825589,0.26322412
1603,0.64004576,0.5225383,,,0.3159595,0.35827482,0.3159595,0.35827482
1604,0.6650574,0.61770725,,,0.35056317,0.35094142,0.35056317,0.35094142
1605,0.59046566,0.60665005,,,0.21517771,0.33630025,0.21517771,0.33630025
1606,0.7047938,0.592054,,,0.4334278,0.25405526,0.4334278,0.25405526
1607,0.72107685,0.5524072,,,0.38911426,0.18576628,0.38911426,0.18576628
1608,0.44955093,0.5228184,,,0.21790391,0.22601295,0.21790391,0.22601295
1609,0.5959023,0.42668086,,,0.35972685,0.14650887,0.35972685,0.14650887
1610,0.6662043,0.54709804,,,0.2693079,0.25217116,0.2693079,0.25217116
1611,0.61202633,0.5759262,,,0.3044991,0.18415856,0.3044991,0.18415856
1612,0.5814225,0.65875465,,,0.28869557,0.34743643,0.28869557,0.34743643
1613,0.54965013,0.57139826,,,0.29219013,0.19060457,0.29219013,0.19060457
1614,0.4273967,0.5473684,,,0.27173907,0.31290394,0.27173907,0.31290394
1615,0.65808976,0.60859585,,,0.31814492,0.23796535,0.31814492,0.23796535
1616,0.6521554,0.5211454,,,0.2588619,0.31186223,0.2588619,0.31186223
1617,0.5649142,0.5064371,,,0.36006325,0.13681346,0.36006325,0.13681346
1618,0.6321331,0.50160867,,,0.31470424,0.17599481,0.31470424,0.17599481
1619,0.59734744,0.6099326,,,0.25814837,0.28043526,0.25814837,0.28043526
1620,0.52341855,0.5894326,,,0.25756454,0.37807745,0.25756454,0.37807745
1621,0.5713655,0.51236624,,,0.28190303,0.13487917,0.28190303,0.13487917
1622,0.62162226,0.51400787,,,0.34872705,0.32140046,0.34872705,0.32140046
1623,0.64089465,0.5978136,,,0.30391103,0.21088445,0.30391103,0.21088445
1624,0.5496597,0.6118641,,,0.25559634,0.21957111,0.25559634,0.21957111
1625,0.69293165,0.5706476,,,0.36472833,0.23104024,0.36472833,0.23104024
1626,0.52770615,0.54472625,,,0.25820833,0.28223014,0.25820833,0.28223014
1627,0.5432565,0.6660707,,,0.27719605,0.3821836,0.27719605,0.3821836
1628,0.57145435,0.56607264,,,0.24071437,0.30202544,0.24071437,0.30202544
1629,0.5955457,0.6423063,,,0.3076567,0.40520376,0.3076567,0.40520376
1630,0.51544476,0.541103,,,0.22487807,0.24924976,0.22487807,0.24924976
1631,0.65489185,0.6313058,,,0.38804227,0.35419446,0.38804227,0.35419446
1632,0.6695323,0.60406446,,,0.14929676,0.2530368,0.14929676,0.2530368
1633,0.6452372,0.62030196,,,0.42186654,0.23410702,0.42186654,0.23410702
1634,0.50836706,0.42948782,,,0.2711267,0.3131408,0.2711267,0.3131408
1635,0.48671162,0.69852525,,,0.053531647,0.35779583,0.053531647,0.35779583
1636,0.55435455,0.5796752,,,0.2511508,0.3025908,0.2511508,0.3025908
1637,0.56416416,0.651311,,,0.28981197,0.33055145,0.28981197,0.33055145
1638,0.57466567,0.54829246,,,0.30261326,0.1979565,0.30261326,0.1979565
1639,0.6326084,0.5449212,,,0.40005428,0.25821704,0.40005428,0.25821704
1640,0.5491804,0.64297354,,,0.29003388,0.3598953,0.29003388,0.3598953
1641,0.47308916,0.56372106,,,0.15927488,0.3352474,0.15927488,0.3352474
1642,0.63514477,0.6162157,,,0.20614386,0.19532514,0.20614386,0.19532514
1643,0.6463236,0.6228229,,,0.3152926,0.29974008,0.3152926,0.29974008
1644,0.47895527,0.47396415,,,0.26383066,0.27926236,0.26383066,0.27926236
1645,0.5008247,0.5107895,,,-0.049639225,0.23471576,-0.049639225,0.23471576
1646,0.58858347,0.6134095,,,0.40994787,0.35758018,0.40994787,0.35758018
1647,0.46877688,0.6193931,,,0.21656501,0.30069458,0.21656501,0.30069458
1648,0.5957974,0.6268786,,,0.32144296,0.3424098,0.32144296,0.3424098
1649,0.63135946,0.64662015,,,0.33786917,0.2592132,0.33786917,0.2592132
1650,0.69467443,0.65778685,,,0.28275234,0.34487742,0.28275234,0.34487742
1651,0.44251096,0.6589725,,,0.1898216,0.3629712,0.1898216,0.3629712
1652,0.67161787,0.6154063,,,0.34414244,0.3287173,0.34414244,0.3287173
1653,0.6013986,0.4693269,,,0.41356218,0.2761619,0.41356218,0.2761619
1654,0.6452459,0.5583602,,,0.30096656,0.38982433,0.30096656,0.38982433
1655,0.55351174,0.5891715,,,0.3169995,0.35279727,0.3169995,0.35279727
1656,0.54479617,0.58533597,,,0.30361497,0.31852484,0.30361497,0.31852484
1657,0.583217,0.65830326,,,0.30207878,0.26479352,0.30207878,0.26479352
1658,0.54573166,0.51025784,,,0.34199113,0.15481353,0.34199113,0.15481353
1659,0.6406468,0.555139,,,0.2940659,0.31169277,0.2940659,0.31169277
1660,0.46236634,0.4228862,,,0.18420279,0.25682503,0.18420279,0.25682503
1661,0.59359443,0.6943643,,,0.30955744,0.3881182,0.30955744,0.3881182
1662,0.58906245,0.603947,,,0.22948825,0.2321496,0.22948825,0.2321496
1663,0.67602575,0.615029,,,0.39951324,0.32019156,0.39951324,0.32019156
1664,0.5216001,0.6373184,,,0.22594213,0.33247107,0.22594213,0.33247107
1665,0.58478427,0.5725131,,,0.2945041,0.27648473,0.2945041,0.27648473
1666,0.6164024,0.61333776,,,0.29351228,0.33746582,0.29351228,0.33746582
1667,0.58344615,0.6647955,,,0.22061616,0.36486018,0.22061616,0.36486018
1668,0.36964774,0.58258706,,,0.2581799,0.34067988,0.2581799,0.34067988
1669,0.52767897,0.6664135,,,0.15180254,0.2239061,0.15180254,0.2239061
1670,0.5450325,0.5517907,,,0.25654203,0.3848436,0.25654203,0.3848436
1671,0.4589678,0.4975136,,,0.21383691,0.3231718,0.21383691,0.3231718
1672,0.62079257,0.6380235,,,0.2755152,0.30655628,0.2755152,0.30655628
1673,0.4593845,0.49027187,,,0.2817446,0.17277032,0.2817446,0.17277032
1674,0.5427983,0.5914196,,,0.17254943,0.33222747,0.17254943,0.33222747
1675,0.56432533,0.60957605,,,0.32098085,0.37531352,0.32098085,0.37531352
1676,0.5481151,0.64259386,,,0.2648983,0.34916878,0.2648983,0.34916878
1677,0.44779724,0.5207857,,,0.12503028,0.17382187,0.12503028,0.17382187
1678,0.5463828,0.60444,,,0.3186366,0.24607044,0.3186366,0.24607044
1679,0.5315032,0.60669225,,,0.30246866,0.28530204,0.30246866,0.28530204
1680,0.61267024,0.69804925,,,0.31655067,0.3679399,0.31655067,0.3679399
1681,0.6207565,0.6075433,,,0.2996124,0.17794359,0.2996124,0.17794359
1682,0.5402355,0.5831984,,,0.246045,0.29260737,0.246045,0.29260737
1683,0.4978068,0.48184192,,,0.17124343,0.19216883,0.17124343,0.19216883
1684,0.4518702,0.45332623,,,0.34757578,0.29314107,0.34757578,0.29314107
1685,0.5592026,0.605529,,,0.2479459,0.2152974,0.2479459,0.2152974
1686,0.56149995,0.5099907,,,0.27856165,0.13917142,0.27856165,0.13917142
1687,0.47460693,0.53706014,,,0.38868296,0.3821383,0.38868296,0.3821383
1688,0.61398035,0.63616824,,,0.24645448,0.36523098,0.24645448,0.36523098
1689,0.5782608,0.6700586,,,0.19574302,0.41105586,0.19574302,0.41105586
1690,0.6587506,0.6087191,,,0.34311038,0.36488128,0.34311038,0.36488128
1691,0.6370344,0.6135956,,,0.40897065,0.35065007,0.40897065,0.35065007
1692,0.583701,0.56425065,,,0.31314594,0.23748404,0.31314594,0.23748404
1693,0.44202477,0.5643202,,,0.22552907,0.33122057,0.22552907,0.33122057
1694,0.5249943,0.5407569,,,0.25791007,0.30249655,0.25791007,0.30249655
1695,0.6355506,0.67752564,,,0.16593015,0.31768763,0.16593015,0.31768763
1696,0.60563266,0.5985651,,,0.2789324,0.35885513,0.2789324,0.35885513
1697,0.60226816,0.62770754,,,0.20419031,0.28023887,0.20419031,0.28023887
1698,0.5372477,0.6562083,,,0.2760933,0.39943212,0.2760933,0.39943212
1699,0.46660173,0.4845153,,,0.21475732,0.19287568,0.21475732,0.19287568
1700,0.62841403,0.6526403,,,0.2524845,0.32639295,0.2524845,0.32639295
1701,0.518278,0.58186996,,,0.21396345,0.4339642,0.21396345,0.4339642
1702,0.5622269,0.6338897,,,0.22071427,0.25413847,0.22071427,0.25413847
1703,0.6552836,0.5954999,,,0.32165593,0.22974807,0.32165593,0.22974807
1704,0.6059144,0.5815629,,,0.27915776,0.19730759,0.27915776,0.19730759
1705,0.4651423,0.5457596,,,0.22817898,0.27731526,0.22817898,0.27731526
1706,0.71401125,0.6270653,,,0.30552393,0.3075775,0.30552393,0.3075775
1707,0.6396621,0.5442898,,,0.41855448,0.21364194,0.41855448,0.21364194
1708,0.6790066,0.5335983,,,0.37270957,0.2296387,0.37270957,0.2296387
1709,0.62075233,0.56689006,,,0.3089553,0.2507401,0.3089553,0.2507401
1710,0.5212548,0.49442577,,,0.17419302,0.27039832,0.17419302,0.27039832
1711,0.5193777,0.6308596,,,0.21571779,0.3668465,0.21571779,0.3668465
1712,0.6165924,0.59558415,,,0.35022414,0.3339042,0.35022414,0.3339042
1713,0.5185592,0.29866672,,,0.290955,0.011816561,0.290955,0.011816561
1714,0.62413454,0.5196961,,,0.23149467,0.18216348,0.23149467,0.18216348
1715,0.5696246,0.621752,,,0.2887199,0.36938232,0.2887199,0.36938232
1716,0.61478245,0.59817386,,,0.26981854,0.27673,0.26981854,0.27673
1717,0.6204748,0.45759523,,,0.34393466,0.1960842,0.34393466,0.1960842
1718,0.6368816,0.5241083,,,0.368501,0.24080116,0.368501,0.24080116
1719,0.6064862,0.5615988,,,0.33137292,0.236556,0.33137292,0.236556
1720,0.51046693,0.49016136,,,0.2972597,0.30734122,0.2972597,0.30734122
1721,0.48727977,0.56517476,,,0.25364792,0.2644068,0.25364792,0.2644068
1722,0.6861989,0.53489196,,,0.3454994,0.1634556,0.3454994,0.1634556
1723,0.61623216,0.6122135,,,0.3318448,0.35315633,0.3318448,0.35315633
1724,0.5252459,0.64512694,,,0.13629043,0.41606486,0.13629043,0.41606486
1725,0.542215,0.58906066,,,0.31762797,0.27654082,0.31762797,0.27654082
1726,0.62551075,0.52145374,,,0.4407072,0.22666895,0.4407072,0.22666895
1727,0.6097274,0.592999,,,0.35169673,0.3226214,0.35169673,0.3226214
