,$(X_1\cup X_2)\beta \approx Y$,$X_1\beta \approx Y$,$X_2\beta \approx Y$,$R^2(X_1\beta \approx Y)\cap R^2(X_2\beta \approx Y)$,$R^2(X_1\beta \approx Y) \setminus R^2(X_2\beta \approx Y)$,$R^2(X_2\beta \approx Y) \setminus R^2(X_1\beta \approx Y)$
1953,0.8666525,0.6950797,0.3646347,0.19306183,0.50201786,0.17157286
1954,0.90873015,0.7785055,0.33969074,0.2094661,0.5690394,0.13022465
1955,0.8576814,0.7261029,0.36579144,0.234213,0.4918899,0.13157845
1956,0.82993126,0.6103453,0.38581264,0.16622669,0.44411862,0.21958596
1957,0.88547075,0.766188,0.41331154,0.29402888,0.47215915,0.11928266
1958,0.89121056,0.74789554,0.45812428,0.31480932,0.43308622,0.14331496
1959,0.88791454,0.7291392,0.4045217,0.24574637,0.48339283,0.15877533
1960,0.90536,0.7251942,0.38625908,0.20609331,0.5191009,0.18016577
1961,0.88085705,0.6742551,0.38089836,0.17429632,0.49995875,0.20660204
1962,0.90370655,0.69771814,0.51005757,0.30406916,0.39364898,0.2059884
1963,0.8626969,0.69428504,0.27473003,0.106318176,0.58796686,0.16841185
1964,0.8853912,0.7329272,0.4498465,0.29738253,0.43554467,0.15246397
1965,0.885276,0.719355,0.38348114,0.21756011,0.5017949,0.16592103
1966,0.9125459,0.76166296,0.5065094,0.35562646,0.4060365,0.15088296
1967,0.9036152,0.71892834,0.39830673,0.21361989,0.50530845,0.18468684
1968,0.90385973,0.70005214,0.45480812,0.25100052,0.44905162,0.20380759
1969,0.8744583,0.7892627,0.46769738,0.38250184,0.40676087,0.08519554
1970,0.85682416,0.6624529,0.45391017,0.2595389,0.402914,0.19437128
1971,0.8933915,0.7254236,0.4150216,0.24705374,0.47836983,0.16796786
1972,0.90512645,0.75696146,0.3599652,0.21180022,0.54516125,0.14816499
1973,0.8936735,0.73831654,0.43990242,0.28454548,0.45377105,0.15535694
1974,0.8914505,0.7366096,0.3536175,0.1987766,0.537833,0.15484089
1975,0.9021634,0.7539909,0.4865173,0.3383448,0.41564608,0.1481725
1976,0.9165031,0.76677024,0.54316795,0.39343512,0.37333512,0.14973283
1977,0.8887729,0.7178204,0.40449286,0.23354036,0.48428005,0.1709525
1978,0.88335454,0.74525875,0.47363603,0.33554018,0.40971857,0.13809586
1979,0.9066851,0.7433691,0.49766564,0.33434963,0.40901947,0.16331601
1980,0.87092066,0.7205329,0.3785109,0.22812319,0.4924097,0.1503877
1981,0.8663498,0.6844493,0.32594448,0.14404404,0.5404053,0.18190044
1982,0.89197165,0.7305603,0.456191,0.29477972,0.43578058,0.16141129
1983,0.8945174,0.76325834,0.45542896,0.32416987,0.43908846,0.13125908
1984,0.9116978,0.78081685,0.42043692,0.28955597,0.4912609,0.13088095
1985,0.8892127,0.76112866,0.40937072,0.2812866,0.47984207,0.12808412
1986,0.90542704,0.73565924,0.31595957,0.14619178,0.58946747,0.1697678
1987,0.8854874,0.71456945,0.44053745,0.26961952,0.44494992,0.17091793
1988,0.85612965,0.6597694,0.242369,0.046008766,0.61376065,0.19636023
1989,0.8842431,0.70180595,0.49219555,0.30975837,0.39204758,0.18243718
1990,0.9027042,0.77231514,0.46433198,0.33394295,0.4383722,0.13038903
1991,0.86762905,0.6979363,0.2923178,0.12262505,0.57531124,0.16969275
1992,0.87682796,0.6946939,0.4440151,0.2618811,0.4328128,0.18213397
1993,0.87689185,0.7133534,0.46971726,0.3061788,0.4071746,0.16353846
1994,0.8707874,0.68020403,0.3593185,0.16873515,0.5114689,0.19058335
1995,0.88733673,0.69143784,0.27322197,0.07732308,0.61411476,0.19589889
1996,0.9327098,0.8075373,0.5126244,0.3874519,0.42008543,0.1251725
1997,0.90853715,0.76293707,0.328869,0.1832689,0.57966816,0.14560008
1998,0.90561205,0.7577058,0.39018738,0.24228114,0.51542467,0.14790624
1999,0.88626736,0.7272366,0.4274814,0.26845068,0.45878595,0.15903074
2000,0.9211772,0.7955117,0.41166764,0.2860021,0.5095096,0.12566555
2001,0.8710135,0.6868104,0.41914177,0.23493862,0.45187175,0.18420315
2002,0.8993548,0.7924577,0.36377794,0.25688088,0.5355768,0.106897056
2003,0.929044,0.7878711,0.5018276,0.3606547,0.4272164,0.14117289
2004,0.9009681,0.76903534,0.444991,0.31305826,0.45597708,0.13193274
2005,0.8544438,0.7612598,0.3181607,0.22497678,0.536283,0.093183935
2006,0.90638036,0.72961664,0.29939896,0.122635186,0.60698146,0.17676377
2007,0.91426057,0.7689826,0.4205193,0.27524132,0.49374127,0.14527798
2008,0.88803756,0.68836904,0.48093158,0.281263,0.40710604,0.19966859
2009,0.887782,0.743503,0.3045721,0.1602931,0.5832099,0.144279
2010,0.8885958,0.7585669,0.31964177,0.18961287,0.56895405,0.1300289
2011,0.87441033,0.693017,0.4385875,0.2571941,0.4358229,0.18139338
2012,0.8985719,0.7559513,0.44843876,0.30581814,0.45013314,0.14262062
2013,0.870124,0.72823054,0.3484729,0.20657945,0.5216511,0.14189345
2014,0.90546334,0.75334597,0.42891133,0.27679396,0.476552,0.15211737
2015,0.91038024,0.73837304,0.48251534,0.31050813,0.4278649,0.1720072
2016,0.889015,0.74902225,0.4685846,0.32859176,0.42043048,0.13999283
2017,0.8667033,0.6598679,0.40972316,0.20288777,0.4569801,0.20683539
2018,0.86756885,0.7106903,0.2483496,0.091471076,0.61921924,0.15687853
2019,0.88346785,0.813005,0.32593614,0.2554732,0.5575318,0.07046294
2020,0.8904849,0.73589003,0.38746494,0.23286998,0.50302005,0.15459496
2021,0.8723998,0.71279824,0.50480837,0.34520674,0.3675915,0.15960163
2022,0.8865286,0.73304486,0.3843649,0.2308811,0.50216377,0.15348381
2023,0.8341427,0.65960974,0.37475854,0.20022559,0.45938414,0.17453295
2024,0.9089185,0.75249726,0.47866535,0.32224405,0.4302532,0.1564213
2025,0.87843144,0.78484267,0.23163688,0.13804805,0.6467946,0.09358883
2026,0.91498387,0.80314124,0.48428625,0.37244356,0.43069768,0.11184269
2027,0.8829781,0.73730123,0.35544026,0.20976341,0.5275378,0.14567685
2028,0.8168154,0.6257142,0.29248917,0.10138798,0.5243262,0.1911012
2029,0.8836358,0.7110578,0.44192553,0.2693475,0.4417103,0.17257804
2030,0.88298774,0.67225856,0.42168885,0.21095967,0.46129888,0.21072918
2031,0.915721,0.7120749,0.46800077,0.26435465,0.44772023,0.20364612
2032,0.8793355,0.74385804,0.4480151,0.31253755,0.4313205,0.13547754
2033,0.8795727,0.72448623,0.44509596,0.29000944,0.4344768,0.15508652
2034,0.8956951,0.7606263,0.35898507,0.22391629,0.53671,0.13506877
2035,0.8620285,0.7389188,0.15019107,0.02708137,0.7118374,0.1231097
2036,0.8941642,0.72695476,0.4298367,0.26262724,0.4643275,0.16720945
2037,0.8787587,0.66918147,0.30379122,0.09421396,0.5749675,0.20957726
2038,0.9132671,0.7410294,0.4305343,0.25829655,0.48273283,0.17223775
2039,0.8466067,0.72632074,0.37496078,0.25467485,0.4716459,0.12028593
2040,0.90799105,0.7361529,0.54123986,0.3694017,0.3667512,0.17183816
2041,0.93145835,0.76673365,0.4568953,0.29217064,0.474563,0.16472465
2042,0.88458824,0.7827456,0.3828218,0.28097916,0.50176644,0.10184264
2043,0.8946886,0.76723135,0.2800902,0.15263295,0.6145984,0.12745726
2044,0.9157106,0.7859015,0.5517982,0.42198902,0.36391246,0.1298092
2045,0.87940365,0.7407546,0.45275092,0.31410187,0.42665273,0.13864905
2046,0.87688464,0.73743457,0.45152396,0.3120739,0.42536068,0.13945007
2047,0.88994014,0.72577477,0.46996433,0.3057989,0.41997588,0.16416544
2048,0.8514841,0.6917293,0.31349224,0.15373749,0.5379918,0.15975475
2049,0.9125292,0.75850266,0.49860185,0.34457535,0.41392732,0.15402651
2050,0.86750793,0.64528537,0.31106472,0.08884215,0.5564432,0.22222257
2051,0.9083666,0.76353025,0.48761714,0.34278077,0.4207495,0.14483637
2052,0.8982199,0.71101844,0.51996875,0.3327673,0.37825114,0.18720144
2053,0.89102715,0.7604727,0.48927546,0.35872108,0.40175164,0.13055438
2054,0.93023306,0.83114237,0.4265386,0.32744783,0.50369453,0.099090755
2055,0.9097939,0.7173329,0.44937098,0.25691003,0.46042287,0.19246095
2056,0.88203233,0.7104181,0.52046245,0.34884816,0.36156994,0.17161429
2057,0.9267032,0.7914134,0.4341724,0.2988826,0.49253082,0.13528979
2058,0.9139783,0.7323127,0.37821805,0.19655246,0.5357602,0.1816656
2059,0.894259,0.72541565,0.48240173,0.31355834,0.4118573,0.16884339
2060,0.9237178,0.7801924,0.53377247,0.39024705,0.38994533,0.14352542
2061,0.87858635,0.778898,0.47956073,0.37987238,0.39902562,0.09968835
2062,0.89779896,0.7679078,0.50782394,0.37793285,0.38997495,0.1298911
2063,0.90876204,0.79180086,0.44780535,0.3308441,0.46095675,0.11696124
2064,0.8795131,0.69747674,0.40720838,0.22517198,0.47230476,0.1820364
2065,0.8521857,0.66417456,0.21843159,0.030420423,0.63375413,0.18801117
2066,0.8699995,0.6914434,0.3534379,0.17488182,0.51656157,0.17855608
2067,0.88810235,0.7082078,0.35587168,0.17597717,0.5322306,0.1798945
2068,0.89667153,0.7521813,0.39421415,0.24972391,0.5024574,0.14449024
2069,0.86936414,0.6855742,0.4080391,0.22424912,0.46132505,0.18378997
2070,0.89231825,0.70367074,0.3834406,0.1947931,0.50887764,0.18864751
2071,0.8863072,0.70841366,0.3479916,0.17009813,0.53831553,0.17789346
2072,0.9062698,0.74056625,0.29021114,0.124507666,0.6160586,0.16570348
2073,0.91796494,0.7999653,0.5372633,0.4192636,0.38070172,0.11799967
2074,0.8696183,0.731815,0.34289944,0.20509613,0.52671885,0.13780332
2075,0.93336535,0.784105,0.46000534,0.310745,0.47336,0.14926034
2076,0.90613115,0.7133282,0.45328283,0.2604798,0.45284837,0.19280303
2077,0.906372,0.7433563,0.38302767,0.22001201,0.5233443,0.16301566
2078,0.90467703,0.7096996,0.47264624,0.27766883,0.43203074,0.1949774
2079,0.88451505,0.72586596,0.37631696,0.21766782,0.50819814,0.15864915
2080,0.8962411,0.77780724,0.5175135,0.39907962,0.3787276,0.11843389
2081,0.8811224,0.75134504,0.43810767,0.30833024,0.4430148,0.12977743
2082,0.90597266,0.72736716,0.43231177,0.25370628,0.4736609,0.1786055
2083,0.916439,0.7533771,0.41323423,0.25017232,0.50320476,0.16306192
2084,0.88063955,0.7475988,0.3901084,0.25706768,0.49053115,0.13304073
2085,0.8917783,0.70710796,0.546752,0.3620817,0.34502625,0.18467027
2086,0.9016021,0.7494192,0.3954354,0.24325246,0.50616676,0.15218294
2087,0.8701253,0.6410944,0.28525633,0.05622542,0.58486897,0.2290309
2088,0.8862363,0.68703496,0.4875422,0.28834093,0.39869404,0.19920129
2089,0.8933531,0.7697262,0.45936877,0.33574188,0.43398434,0.12362689
2090,0.88921857,0.7385968,0.3674106,0.21678877,0.521808,0.15062183
2091,0.8938291,0.73118067,0.5204991,0.35785067,0.37333,0.16264844
2092,0.9160168,0.75671697,0.47272235,0.31342244,0.44329453,0.15929991
2093,0.9007124,0.72533953,0.43688387,0.26151097,0.46382856,0.1753729
2094,0.8692903,0.7593075,0.26742136,0.15743858,0.6018689,0.10998279
2095,0.87165946,0.7693555,0.36934966,0.26704568,0.5023098,0.10230398
2096,0.86990917,0.7586603,0.4005118,0.2892629,0.46939743,0.11124891
2097,0.911631,0.7763644,0.49882102,0.36355436,0.41281003,0.13526666
2098,0.9100868,0.74856687,0.51459444,0.3530745,0.39549237,0.16151994
2099,0.8960308,0.7226169,0.4861936,0.31277978,0.40983713,0.17341381
2100,0.9086391,0.7580172,0.49105817,0.34043634,0.41758084,0.15062183
2101,0.88091475,0.6973288,0.35467392,0.17108792,0.5262409,0.183586
2102,0.8781187,0.7402147,0.4385693,0.30066532,0.4395494,0.13790399
2103,0.8812986,0.7300805,0.458786,0.3075679,0.4225126,0.15121812
2104,0.8920018,0.68688583,0.57687175,0.37175578,0.31513005,0.20511597
2105,0.8505798,0.68323374,0.31393266,0.1465866,0.53664714,0.16734606
2106,0.9010862,0.7573616,0.40662533,0.2629007,0.49446088,0.14372462
2107,0.8877312,0.7662048,0.45405138,0.3325249,0.43367988,0.12152648
2108,0.86884093,0.72091556,0.36046243,0.21253705,0.5083785,0.14792538
2109,0.89062166,0.68757164,0.4143328,0.21128273,0.4762889,0.20305008
2110,0.90415305,0.7858219,0.4444372,0.32610613,0.45971578,0.118331075
2111,0.8773687,0.7444788,0.4854157,0.35252583,0.391953,0.13288987
2112,0.90215814,0.74327487,0.40509248,0.24620926,0.4970656,0.15888321
2113,0.8739028,0.7143862,0.27987933,0.12036276,0.59402347,0.15951657
2114,0.8614795,0.66102064,0.3463747,0.14591575,0.5151049,0.20045894
2115,0.9211665,0.70611936,0.39151883,0.17647165,0.5296477,0.21504718
2116,0.90093344,0.7145338,0.30969197,0.12329227,0.59124154,0.1863997
2117,0.92543215,0.7652067,0.48533797,0.32511252,0.44009417,0.16022545
2118,0.8651358,0.5919866,0.4057957,0.1326465,0.4593401,0.2731492
2119,0.86502004,0.6634774,0.26519608,0.06365347,0.59982395,0.20154262
2120,0.90078944,0.7571955,0.38665032,0.24305636,0.5141391,0.14359397
2121,0.8937826,0.7698273,0.40087426,0.2769189,0.49290842,0.12395537
2122,0.8867007,0.7767622,0.42045498,0.31051654,0.46624565,0.10993844
2123,0.9123661,0.78726375,0.43716198,0.3120597,0.47520405,0.12510228
2124,0.9034893,0.7139102,0.40650088,0.21692187,0.49698836,0.18957901
2125,0.89951384,0.7062665,0.448798,0.25555074,0.45071578,0.19324726
2126,0.8992226,0.80152303,0.45247066,0.35477114,0.4467519,0.09769952
2127,0.8958294,0.74390227,0.4668929,0.31496578,0.42893648,0.15192711
2128,0.90408564,0.7834251,0.51987743,0.3992169,0.3842082,0.12066054
2129,0.8939603,0.7128705,0.3777511,0.1966613,0.5162092,0.18108982
2130,0.88709474,0.7447448,0.32396996,0.18162,0.5631248,0.14234996
2131,0.8681328,0.6764915,0.48478174,0.2931404,0.3833511,0.19164133
2132,0.8998165,0.7596078,0.4405865,0.30037785,0.45922995,0.14020866
2133,0.89574397,0.753094,0.5398413,0.3971914,0.3559026,0.14264989
2134,0.8972546,0.75413424,0.4410379,0.2979175,0.45621675,0.14312041
2135,0.86880845,0.68684494,0.3615051,0.17954165,0.5073033,0.18196344
2136,0.8246384,0.6418479,0.3024444,0.11965388,0.522194,0.18279052
2137,0.9195778,0.772846,0.32853907,0.18180734,0.59103864,0.14673173
2138,0.89419013,0.7776959,0.3788107,0.2623164,0.5153795,0.1164943
2139,0.8977673,0.7190304,0.4138474,0.23511052,0.48391986,0.17873687
2140,0.87499034,0.7214963,0.4630524,0.30955827,0.411938,0.15349412
2141,0.90525126,0.75875974,0.4113137,0.26482224,0.4939375,0.14649147
2142,0.89689034,0.7561956,0.3880726,0.24737793,0.5088177,0.14069468
2143,0.9208833,0.76497144,0.40106636,0.2451545,0.51981694,0.15591186
2144,0.90989345,0.770449,0.40544027,0.2659958,0.5044532,0.13944447
2145,0.86804676,0.71242785,0.49462646,0.33900762,0.37342024,0.15561885
2146,0.91962117,0.7551386,0.40828753,0.24380499,0.5113336,0.16448253
2147,0.8821728,0.65250576,0.28198582,0.05231875,0.600187,0.22966707
2148,0.914204,0.79676086,0.449938,0.33249485,0.464266,0.117443144
2149,0.90188056,0.7517104,0.41626185,0.26609176,0.48561865,0.15017009
2150,0.9019724,0.7706784,0.44467568,0.31338167,0.45729673,0.13129401
2151,0.87294334,0.6986109,0.39320987,0.21887738,0.47973353,0.1743325
2152,0.9140812,0.7469803,0.45267296,0.28557205,0.46140826,0.1671009
2153,0.90890574,0.782985,0.38359392,0.25767314,0.5253118,0.12592077
2154,0.88321114,0.7189514,0.31225264,0.14799285,0.57095855,0.16425979
2155,0.8625771,0.62188494,0.43673676,0.19604456,0.42584038,0.2406922
2156,0.84142697,0.6462115,0.33845955,0.14324409,0.5029674,0.19521546
2157,0.8696996,0.66937494,0.43962866,0.23930395,0.430071,0.20032471
2158,0.8398959,0.6331618,0.34518337,0.13844925,0.49471253,0.20673412
2159,0.9115831,0.7316382,0.33208644,0.15214151,0.5794967,0.17994493
2160,0.90363663,0.74922454,0.47185367,0.31744152,0.43178302,0.15441215
2161,0.9161314,0.7682763,0.40426886,0.25641382,0.51186246,0.14785504
2162,0.86117303,0.66285795,0.3776657,0.17935061,0.48350734,0.19831508
2163,0.9182098,0.7767187,0.4695059,0.32801485,0.44870383,0.14149106
2164,0.8995735,0.786697,0.50036395,0.38748747,0.3992095,0.112876475
2165,0.8942703,0.7329174,0.41565222,0.25429928,0.47861814,0.16135293
2166,0.9053734,0.75720257,0.3689102,0.2207393,0.53646326,0.14817089
2167,0.90825844,0.7606212,0.5056768,0.35803962,0.40258157,0.14763719
2168,0.86348534,0.70010436,0.40964425,0.24626327,0.4538411,0.16338098
2169,0.85492694,0.690039,0.20571482,0.040826857,0.6492121,0.16488796
2170,0.88677126,0.7012167,0.4574257,0.27187115,0.42934555,0.18555456
2171,0.83282423,0.55446196,0.27372223,-0.004640043,0.559102,0.27836227
2172,0.8819893,0.73006594,0.30961996,0.15769666,0.5723693,0.1519233
2173,0.9008099,0.7365606,0.45501584,0.2907666,0.445794,0.16424924
2174,0.8889584,0.6603494,0.45385712,0.22524816,0.43510127,0.22860897
2175,0.84809875,0.7028489,0.42895597,0.2837062,0.41914272,0.14524978
2176,0.9074059,0.79553235,0.38921946,0.27734584,0.5181865,0.11187363
2177,0.844316,0.6958367,0.2929424,0.14446312,0.5513736,0.14847928
2178,0.8954959,0.7614802,0.45275706,0.31874132,0.4427389,0.13401574
2179,0.8872003,0.7354994,0.37686622,0.22516531,0.5103341,0.15170091
2180,0.8737379,0.746485,0.45252025,0.32526737,0.42121762,0.12725288
2181,0.86734337,0.6510068,0.35128796,0.13495141,0.5160554,0.21633655
2182,0.90530264,0.7677329,0.54740644,0.40983665,0.35789627,0.13756979
2183,0.8633249,0.7110925,0.23613662,0.08390421,0.62718827,0.15223241
2184,0.8788495,0.72433305,0.15681642,0.0022999644,0.7220331,0.15451646
2185,0.900202,0.7399651,0.29484618,0.13460928,0.6053558,0.1602369
2186,0.9008402,0.77760196,0.43182552,0.30858725,0.4690147,0.123238266
2187,0.8942939,0.7436533,0.3829254,0.23228478,0.5113685,0.1506406
2188,0.91448945,0.78721577,0.53156084,0.40428716,0.3829286,0.12727368
2189,0.9006464,0.7675178,0.43485588,0.30172735,0.46579045,0.13312852
2190,0.86500156,0.6361114,0.38356388,0.1546737,0.48143768,0.22889018
2191,0.86080015,0.71278334,0.44630027,0.29828346,0.41449988,0.14801681
2192,0.8877263,0.73486125,0.33502328,0.18215823,0.552703,0.15286505
2193,0.8760491,0.69634956,0.49214756,0.31244797,0.3839016,0.1796996
2194,0.8848221,0.75344366,0.38465953,0.25328118,0.5001625,0.13137835
2195,0.9177234,0.8136813,0.42243862,0.31839657,0.49528474,0.10404205
2196,0.8814715,0.7323376,0.24873668,0.09960276,0.63273484,0.14913392
2197,0.8446463,0.61470014,0.28835654,0.058410406,0.55628973,0.22994614
2198,0.9042099,0.76139134,0.44322324,0.30040473,0.4609866,0.14281851
2199,0.87552935,0.6466472,0.4093333,0.1804511,0.46619612,0.2288822
2200,0.9087826,0.80088645,0.44604588,0.33814967,0.4627368,0.10789621
2201,0.889243,0.72479814,0.4305519,0.26610696,0.45869118,0.16444492
2202,0.8753243,0.65241385,0.41800338,0.19509286,0.457321,0.22291052
2203,0.85833853,0.6667533,0.40767872,0.21609348,0.4506598,0.19158524
2204,0.8858569,0.6918031,0.34045386,0.14640003,0.54540306,0.19405383
2205,0.8909217,0.72056043,0.36393565,0.19357431,0.5269861,0.17036134
2206,0.8937994,0.72266746,0.44490945,0.27377748,0.44888997,0.17113197
2207,0.9102705,0.70598423,0.50728524,0.30299896,0.40298527,0.20428628
2208,0.879146,0.65986764,0.3887229,0.16944456,0.49042308,0.21927834
2209,0.84369606,0.6499975,0.2374891,0.04379052,0.60620695,0.19369859
2210,0.8985763,0.74026954,0.46804488,0.3097381,0.43053144,0.15830678
2211,0.8823321,0.6713745,0.3670969,0.15613937,0.5152351,0.21095753
2212,0.9228625,0.8002718,0.37952697,0.2569363,0.5433355,0.12259066
2213,0.9007545,0.69602656,0.5373769,0.33264893,0.36337763,0.20472795
2214,0.88690066,0.73536205,0.42078525,0.26924658,0.46611547,0.15153867
2215,0.86894107,0.7148131,0.3796128,0.22548485,0.48932827,0.15412796
2216,0.90408313,0.7818496,0.3045594,0.18232596,0.59952366,0.12223345
2217,0.89475644,0.7385414,0.48883784,0.3326229,0.40591854,0.15621495
2218,0.8893756,0.71381736,0.28088933,0.10533106,0.6084863,0.17555827
2219,0.89456743,0.7321882,0.44027597,0.2778967,0.45429152,0.16237926
2220,0.8876646,0.7483653,0.4694842,0.33018488,0.4181804,0.13929933
2221,0.8788071,0.7430825,0.40412337,0.2683987,0.47468382,0.13572466
2222,0.89148855,0.76417744,0.47478038,0.34746933,0.4167081,0.12731105
2223,0.8894525,0.7337897,0.43066126,0.27499837,0.45879132,0.1556629
2224,0.9145675,0.76652884,0.48684615,0.33880758,0.42772126,0.14803857
2225,0.87751555,0.655939,0.39582896,0.17425239,0.4816866,0.22157657
2226,0.9140966,0.6695912,0.47707498,0.23256958,0.4370216,0.2445054
2227,0.90901995,0.75753915,0.4571303,0.30564952,0.45188963,0.1514808
2228,0.9049762,0.7674046,0.27814686,0.14057535,0.62682927,0.13757151
2229,0.8915131,0.77985036,0.45922703,0.34756422,0.43228614,0.111662805
2230,0.8991485,0.69951177,0.5093262,0.30968946,0.3898223,0.19963676
2231,0.9030716,0.7710968,0.412628,0.2806533,0.49044353,0.1319747
2232,0.8912073,0.73729193,0.53997934,0.386064,0.35122794,0.15391535
2233,0.87715656,0.74917984,0.30724669,0.17926997,0.5699099,0.12797672
2234,0.8958023,0.68674874,0.2952484,0.08619481,0.60055393,0.20905358
2235,0.90529394,0.7349123,0.34079987,0.17041826,0.564494,0.1703816
2236,0.88943493,0.7602465,0.38566965,0.2564813,0.5037652,0.12918836
2237,0.9143109,0.7540325,0.4018525,0.24157411,0.5124584,0.16027838
2238,0.91634196,0.76007587,0.42357314,0.2673071,0.49276876,0.15626603
2239,0.91775036,0.7894691,0.36815745,0.23987627,0.54959285,0.12828118
2240,0.9173569,0.72483087,0.5199888,0.32746273,0.39736813,0.19252604
2241,0.8611177,0.69219625,0.29973972,0.13081825,0.561378,0.16892147
2242,0.9093373,0.73135,0.48041165,0.30242443,0.42892557,0.17798722
2243,0.9181926,0.7354747,0.43624896,0.25353098,0.48194373,0.18271798
2244,0.9089098,0.75364304,0.3570525,0.2017858,0.55185723,0.1552667
2245,0.8896238,0.705348,0.41496468,0.23068887,0.47465914,0.1842758
2246,0.8814201,0.72334623,0.20462221,0.046548367,0.67679787,0.15807384
2247,0.89268845,0.7789798,0.46663445,0.35292584,0.42605394,0.113708615
2248,0.89368147,0.7120452,0.33224118,0.1506049,0.5614403,0.18163627
2249,0.8919976,0.7329037,0.4106531,0.25155926,0.48134446,0.15909386
2250,0.9019238,0.7684896,0.42777115,0.29433692,0.47415268,0.13343424
2251,0.8815683,0.8113316,0.34214795,0.27191126,0.53942037,0.07023668
2252,0.8577963,0.7690089,0.25464308,0.16585565,0.6031532,0.08878744
2253,0.86078316,0.72234195,0.3742066,0.2357654,0.48657656,0.1384412
2254,0.90134066,0.7761723,0.51469004,0.38952166,0.38665062,0.12516838
2255,0.89443207,0.69734347,0.50977093,0.3126824,0.38466108,0.19708854
2256,0.8914801,0.7045422,0.36392307,0.17698514,0.5275571,0.18693793
2257,0.91782624,0.7910383,0.48359644,0.35680848,0.4342298,0.12678796
2258,0.898229,0.76425475,0.45272326,0.31874907,0.44550568,0.1339742
2259,0.90425086,0.73411775,0.46007442,0.2899413,0.44417644,0.17013311
2260,0.8393599,0.6774963,0.4562018,0.29433823,0.3831581,0.16186357
2261,0.8528398,0.66219485,0.38062054,0.18997562,0.47221923,0.19064492
2262,0.91080374,0.7906209,0.4713965,0.35121375,0.43940717,0.12018275
2263,0.8863107,0.77015567,0.36973625,0.25358117,0.5165745,0.11615509
2264,0.9087242,0.7413081,0.3822319,0.21481574,0.52649236,0.16741616
2265,0.9254305,0.745944,0.561527,0.38204056,0.36390346,0.17948645
2266,0.8761332,0.73098433,0.40841174,0.26326287,0.46772146,0.14514887
2267,0.9026485,0.7633781,0.5284592,0.3891887,0.37418938,0.13927048
2268,0.8996945,0.77661735,0.54365623,0.42057914,0.3560382,0.123077095
2269,0.8970349,0.7322577,0.44541925,0.28064203,0.4516157,0.16477722
2270,0.88245505,0.71348345,0.4801644,0.3111928,0.40229064,0.1689716
2271,0.90110266,0.75582385,0.41328984,0.26801097,0.48781288,0.14527887
2272,0.8771768,0.6689843,0.4220137,0.21382111,0.45516318,0.20819259
2273,0.89424473,0.6906859,0.40397346,0.2004146,0.49027133,0.20355886
2274,0.9015893,0.71440876,0.4049492,0.21776867,0.4966401,0.18718052
2275,0.907751,0.6548058,0.4252754,0.1723302,0.48247558,0.25294518
2276,0.88174,0.71532667,0.40479702,0.23838365,0.47694302,0.16641337
2277,0.7743517,0.49842763,0.2091726,-0.06675148,0.5651791,0.2759241
2278,0.8973933,0.7331197,0.42131037,0.25703686,0.47608286,0.1642735
2279,0.8885369,0.7796721,0.49607015,0.38720542,0.39246666,0.108864725
2280,0.8481482,0.6845664,0.40005922,0.23647738,0.448089,0.16358185
2281,0.9074216,0.7625919,0.5035112,0.35868144,0.40391046,0.14482975
2282,0.8767374,0.75063133,0.50020194,0.37409586,0.37653548,0.12610608
2283,0.8454182,0.67669237,0.36038196,0.19165611,0.48503625,0.16872585
2284,0.90053207,0.72497463,0.37187827,0.19632083,0.5286538,0.17555743
2285,0.87877727,0.7710221,0.3054064,0.19765115,0.57337093,0.107755244
2286,0.87159884,0.64605975,0.40031654,0.17477739,0.47128236,0.22553915
2287,0.91888785,0.73216206,0.4529549,0.26622915,0.4659329,0.18672574
2288,0.876695,0.69840753,0.54778945,0.369502,0.32890552,0.17828745
2289,0.90744513,0.84564716,0.43870997,0.37691194,0.46873522,0.061798036
2290,0.913147,0.7742967,0.50476277,0.36591244,0.40838426,0.13885033
2291,0.86965704,0.6840385,0.38103342,0.1954149,0.48862362,0.18561852
2292,0.90376234,0.7775428,0.49621284,0.36999333,0.4075495,0.12621951
2293,0.88588816,0.62722075,0.38516647,0.12649912,0.50072163,0.25866735
2294,0.9060775,0.78584397,0.38305384,0.26282036,0.5230236,0.120233476
2295,0.8885419,0.6878002,0.41708422,0.21634251,0.47145772,0.20074171
2296,0.892252,0.7341246,0.40987813,0.25175065,0.48237395,0.15812749
2297,0.90350753,0.7748326,0.3877498,0.25907487,0.51575774,0.12867492
2298,0.8933314,0.73434603,0.35043293,0.19144762,0.5428984,0.15898532
2299,0.81568456,0.6097543,0.25588298,0.049952745,0.5598016,0.20593023
2300,0.89434993,0.7954983,0.3480125,0.24916089,0.5463374,0.09885162
2301,0.91329193,0.7261491,0.4379807,0.2508378,0.47531128,0.18714291
2302,0.87551177,0.6108171,0.3071,0.042405307,0.56841177,0.2646947
2303,0.89487636,0.7241928,0.3874215,0.21673787,0.50745493,0.17068362
2304,0.8899105,0.74270046,0.45280313,0.30559307,0.43710738,0.14721006
2305,0.92382085,0.81543237,0.56415164,0.45576322,0.35966915,0.108388424
2306,0.9087851,0.71052736,0.42350924,0.22525144,0.48527592,0.1982578
2307,0.91442,0.79727644,0.4100297,0.29288614,0.5043903,0.11714357
2308,0.8913599,0.73779166,0.45340073,0.29983246,0.4379592,0.15356827
